author,is_other,is_uk,is_us,nationality,reviews,uklist,uslists,salesevidence,raw_num_vols,midcareer,num_vols,logvols,logsales,noisyprior,ratio,posterior,percentile,prestige
"Catherwood, Mary Hartwell",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,35.0,1893.0,25.09,3.261552099148637,0.0,0.001901473278118709,7.28813061754967e-05,0.3610346108357539,0.5852272727272727,0.8500244960860001
"Robinson, F. W",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,35.0,1895.0,25.01,3.25848107946056,0.0,0.8045260554477911,0.030931413127558288,0.36078279953955766,0.5717092337917485,0.509770865901
"Walford, Lucy Bethia",0.0,1.0,0.0,uk,3.0,0.0,0.0,0.0,32.0,1880.0,24.99,3.2577118486533987,0.0,0.9332917715469519,0.035909648770563754,0.36071966022123886,0.6041275797373359,0.4904531511806667
"Barrett, Frank",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,31.0,1882.0,24.73,3.2476576262936527,0.0,0.9073936012634606,0.03526597750732455,0.3598919876626649,0.5914179104477612,0.287865663699
"Comfort, Will Levington",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,28.0,1913.0,24.5,3.2386784521643803,0.0,0.15340124102027597,0.006015734941971607,0.3591490307706257,0.5091575091575091,0.465989741981
"Ford, Leslie",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,17.0,1934.0,24.13,3.2240623515555007,0.0,0.5660950106992622,0.022526661786679752,0.35793203862187184,0.4951923076923077,0.254760280543
"Edwards, Annie",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,28.0,1872.0,23.99,3.218475744846861,0.0,0.3003246169437657,0.012017791794468416,0.3574643849853082,0.6220806794055201,0.532322519763
"Footner, Hulbert",0.0,0.0,1.0,ca,0.0,0.0,0.0,0.0,23.0,1920.0,23.46,3.1970391302590264,0.0,0.6413636912520179,0.026220919511529755,0.35565717002871233,0.5127737226277372,0.237024576274
"Komroff, Manuel",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,20.0,1925.0,23.2,3.186352633162641,0.0,0.2706741530625552,0.011184882357956828,0.35474869847882623,0.5112781954887218,0.727790398819
"Sudermann, Hermann",1.0,0.0,0.0,german,0.0,0.0,0.0,0.0,30.0,1890.0,22.86,3.17220341666977,0.0,0.0490634102610205,0.0020563038667653186,0.35353815473574945,0.5887850467289719,0.751656549175
"Burdett, Charles",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,23.0,1859.0,22.73,3.166740070447672,0.0,0.37186532762107044,0.015670683844124334,0.35306839139352514,0.6545961002785515,0.357516617636
"Montgomery, Florence",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,28.0,1876.0,22.61,3.1616703510974213,0.0,0.5252737710178492,0.02224793608716007,0.3526313078220207,0.5968379446640316,0.4068042193525
"Chesterton, G. K",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,28.0,1909.0,22.51,3.157425862551978,0.0,0.10258896213214874,0.004363630886097351,0.35226450880869487,0.5094339622641509,0.8238356990710001
"Du Boisgobey, Fortuné",1.0,0.0,0.0,french,0.0,0.0,0.0,0.0,28.0,1882.0,22.34,3.15016862685841,0.0,0.4782720875897187,0.020491520462284432,0.35163553662715513,0.5802238805970149,0.1726555154795
"Dell, Floyd",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,21.0,1923.0,22.05,3.1376657694426577,0.0,0.2185871619672069,0.009483174054976437,0.3505465633565126,0.512962962962963,0.738863110685
"De Vries, Peter",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,13.0,1943.0,21.97,3.134189016701007,0.0,0.6980849370918057,0.030391159647009395,0.3502425395700545,0.49714285714285716,0.465200261025
"(Henry Major), Tomlinson, H. M",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,17.0,1930.0,21.9,3.131136910560194,0.0,0.6551822509950304,0.028610578646071198,0.34997521713132945,0.4856512141280353,0.627042383079
"Freeman, R. Austin (Richard Austin)",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,17.0,1928.0,21.83,3.1280754605417043,0.0,0.332321540675068,0.014556353073809373,0.3497066710938862,0.47558386411889597,0.267378355637
"Stretton, Hesba",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,24.0,1870.0,21.72,3.1232455938529506,0.0,0.8089793535907664,0.03560648563339641,0.3492821777059662,0.6219239373601789,0.316085993501
"Laughlin, Clara E",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,28.0,1907.0,21.6,3.1179499062782403,0.0,0.39400136281105247,0.017433688619958074,0.34881558527877315,0.5057034220532319,0.616613185828
"De Mille, James",0.0,0.0,1.0,ca,1.0,0.0,0.0,0.0,25.0,1872.0,21.42,3.109953417644014,0.0,0.0963559044650025,0.0042977655871990405,0.34810873834370487,0.6072186836518046,0.5467949584790001
"Guernsey, Lucy Ellen",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,27.0,1885.0,21.25,3.1023420086122493,0.0,0.20045477123745814,0.009009203201683512,0.3474333734331192,0.5834862385321101,0.332115314158
"Ashton, Helen",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,16.0,1930.0,20.61,3.0731561705187946,0.0,0.8715984007886319,0.04033310508045497,0.3448206856735291,0.4768211920529801,0.606734652513
Freeman Wills Crofts,0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,16.0,1928.0,20.55,3.070375816549757,0.0,0.31315348531661324,0.014531484237429849,0.3445698948384039,0.46709129511677283,0.126667809849
"Irving, John Treat",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,19.0,1853.0,20.46,3.0661907372025525,0.0,0.3797536774392305,0.017695884316832736,0.344191776864706,0.6391752577319587,0.33486265313700003
"Pool, Maria Louise",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,28.0,1898.0,20.44,3.0652583362026014,0.0,0.45314721412115905,0.02113559767356152,0.34410743401374616,0.5222437137330754,0.788736764866
"Armstrong, F. C",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,21.0,1866.0,20.27,3.0572976292121457,0.0,0.18911423104347333,0.008891125107826673,0.34338582609964113,0.6181384248210023,0.317593361257
"Cunninghame Graham, R. B",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,23.0,1913.0,20.12,3.050220458838061,0.0,0.43797240153444966,0.02073732961810841,0.342742055854731,0.4835164835164835,0.8127161094230001
"Snaith, J. C",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,23.0,1913.0,20.12,3.050220458838061,0.0,0.7963700150853205,0.03770691359305495,0.342742055854731,0.4835164835164835,0.430457284019
"Foote, John Taintor",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,15.0,1933.0,20.06,3.0473755067058295,0.0,0.22642337951905214,0.010751347555510549,0.3424826707280683,0.46335697399527187,0.399114995562
"Murray, Charles Augustus",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,19.0,1855.0,20.0,3.044522437723423,0.0,0.05901843886058915,0.0028104018505042453,0.3422222029273565,0.6410256410256411,0.21751553359200002
"Stephens, Robert Neilson",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,28.0,1897.0,19.95,3.0421386463681466,0.0,0.7906934088961545,0.0377419288255921,0.34200431447871554,0.5158102766798419,0.42322376545199997
"Davis, H. L",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,14.0,1935.0,19.86,3.0378334495726262,0.0,0.8638884484969064,0.0414136360736772,0.3416101960124553,0.4563106796116505,0.438010896755
"Palmer, Frederick",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,27.0,1903.0,19.8,3.0349529867072724,0.0,1.077783528179144,0.05181651577784346,0.34134606985264737,0.503690036900369,0.33466435493700003
"Stout, Rex",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,11.0,1946.0,19.69,3.029650491757452,0.0,0.3700641132812496,0.01788613403969307,0.34085894389566884,0.46601941747572817,0.351368533946
"Bailey, H. C. (Henry Christopher)",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,20.0,1919.0,19.64,3.027230940613362,0.0,0.41252730100979373,0.019986787839621788,0.3406362750375009,0.4709090909090909,0.43219688074900003
"Boyd, James",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,16.0,1927.0,19.53,3.0218872310308424,0.0,0.15601713523335792,0.007599470785843054,0.3401436317687462,0.45546558704453444,0.304841946608
"Pidgin, Charles Felton",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,27.0,1900.0,19.24,3.0076608444192647,0.0,0.8682595144343858,0.04289819735347756,0.33882628227886497,0.5085714285714286,0.179293135066
"Mitchell, John Ames",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,26.0,1903.0,19.07,2.9992261628082466,0.0,0.786435226576269,0.0391846151756985,0.3380412723310674,0.4944649446494465,0.447775144589
"Ingelow, Jean",0.0,1.0,0.0,uk,2.0,0.0,0.0,0.0,21.0,1869.0,19.03,2.997231149677727,0.0,0.3766196648416206,0.018802779073470825,0.3378551676031442,0.6063348416289592,0.427199381181
"Burnand, F. C",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,24.0,1886.0,18.95,2.9932291433358724,0.0,0.24045573189804673,0.012052918892132669,0.3374813454064706,0.5623836126629422,0.468165156124
"Lawless, Emily",0.0,1.0,0.0,ir,2.0,0.0,0.0,0.0,24.0,1886.0,18.95,2.9932291433358724,0.0,0.5699518748408948,0.02856901628275162,0.3374813454064706,0.5623836126629422,0.7600173177875
"Paul, Elliot",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,12.0,1940.0,18.58,2.9745086371023644,0.0,0.370724638550308,0.018933842622589788,0.3357239444692247,0.4596774193548387,0.307232045684
"Winthrop, Theodore",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,18.0,1861.0,18.58,2.9745086371023644,0.0,0.04766440156932598,0.002434341244602961,0.3357239444692247,0.6206896551724138,0.6901629350130001
"Paton, Alan",1.0,0.0,0.0,za,1.0,0.0,0.0,0.0,10.0,1948.0,18.54,2.972463646614637,0.0,0.38332534934966833,0.019617469260474328,0.3355311001636139,0.4358974358974359,0.838039311118
"Kimball, Richard B",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,18.0,1850.0,18.53,2.9719517448885875,0.0,0.22689078794582293,0.011617551866145567,0.33548280070171577,0.6374045801526718,0.482072892501
"Stimson, Frederic Jesup",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,26.0,1902.0,18.4,2.9652730660692823,0.0,0.06742787782128667,0.0034756638052209628,0.33485166909875813,0.49343339587242024,0.705692910125
"Robins, Elizabeth",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,23.0,1908.0,18.39,2.9647574692545606,0.0,0.0255818354081395,0.001319331377418231,0.3348028700117208,0.4651600753295669,0.78862331153
"Frank, Waldo",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,18.0,1920.0,18.36,2.963209081848431,0.0,0.48265265718990347,0.024930405846585922,0.33465625668567534,0.4635036496350365,0.800490272774
"Loomis, Charles Battell",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,25.0,1903.0,18.33,2.9616582932202395,0.0,0.22487950277547053,0.011633704230495114,0.3345093184229952,0.4833948339483395,0.287454152679
"Rowcroft, Charles",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,17.0,1853.0,18.3,2.9601050959108397,0.0,1.145702926065666,0.05936284591013813,0.3343620541406632,0.6185567010309279,0.48463782240000003
"Wright, Richard",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,12.0,1938.0,18.23,2.9564715596006885,0.0,0.21773300856398553,0.011322569348101172,0.3340171635078765,0.4461942257217848,0.654778410499
"Saunders, John",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,18.0,1864.0,18.06,2.947591898226056,0.0,0.029142471745988167,0.0015289859258126007,0.3331720716075594,0.6054590570719603,0.468834496792
"Kirk, Ellen Olney",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,23.0,1888.0,17.86,2.937043277205311,0.0,0.1921173004306571,0.010186495250830176,0.33216401689157565,0.5495327102803739,0.673198331548
"Barlow, Jane",0.0,1.0,0.0,ir,1.0,0.0,0.0,0.0,25.0,1902.0,17.7,2.928523523860541,0.0,0.13634023552186536,0.00729092168566125,0.3313465928665886,0.48405253283302063,0.792891901748
"Rhodes, Eugene Manlove",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,19.0,1917.0,17.67,2.9269179575536315,0.0,1.0074520544211898,0.053961009877942674,0.331192223204018,0.45652173913043476,0.47922561048900003
"Philips, F. C",1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23.0,1887.0,17.66,2.926382195419198,0.0,0.1394809121549696,0.007474861315914769,0.33114068868320445,0.5418994413407822,0.269309960525
"Banks, G. Linnaeus",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,22.0,1884.0,17.53,2.9193910402972683,0.0,0.799868495753299,0.04316613576650291,0.33046716943816984,0.5446265938069217,0.498174658425
"Watanna, Onoto",0.0,0.0,1.0,ca,0.0,0.0,0.0,0.0,24.0,1904.0,17.38,2.911263116927541,0.0,0.3114538769998829,0.016945259902061097,0.32968170066305347,0.4648148148148148,0.373410384626
"Foote, Mary Hallock",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,24.0,1902.0,16.99,2.8898160479624417,0.0,0.5706219428959958,0.03171884062790416,0.32759661727415657,0.474671669793621,0.44665459155299997
"Connolly, James B",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,24.0,1902.0,16.99,2.8898160479624417,0.0,0.6208906531056109,0.03451309911648755,0.32759661727415657,0.474671669793621,0.39438185986100005
"Cheever, John",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,10.0,1943.0,16.9,2.884800712846709,0.0,0.28406195792039746,0.015869383124044553,0.3271064350306402,0.4514285714285714,0.7359842307100001
"Lewis, Wyndham",0.0,1.0,0.0,uk,2.0,0.0,0.0,0.0,16.0,1923.0,16.8,2.8791984572980396,0.0,0.168594090438103,0.009471578114500168,0.32655773559023726,0.4537037037037037,0.69790580447
"Parker, Dorothy",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,13.0,1930.0,16.75,2.8763855159214247,0.0,0.3226857622561811,0.018179479563728514,0.3262817711085264,0.434878587196468,0.6180116353399999
"Woolson, Constance Fenimore",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,21.0,1883.0,16.74,2.8758219768814333,0.0,0.019645642825758675,0.0011074206778894406,0.3262264482185822,0.5387387387387388,0.504520075455
"Dern, Peggy",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,11.0,1938.0,16.71,2.8741294517947424,0.0,0.3342712314807629,0.01887471662793692,0.3260602186404298,0.4330708661417323,0.0714493112973
"Whitlock, Brand",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,21.0,1907.0,16.2,2.8449093838194073,0.0,0.05928881803265656,0.0034470243042242187,0.32317311429541057,0.4448669201520912,0.57888337788
"Joyce, James",0.0,1.0,0.0,ir,2.0,0.0,0.0,0.0,13.0,1927.0,15.86,2.8249439525737094,0.0,0.6228635087492078,0.03694326860908706,0.3211818521535845,0.4230769230769231,0.863374231958
"Fuller, Henry Blake",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,22.0,1893.0,15.77,2.8195915758351173,0.0,0.12264450490057832,0.007313327662527032,0.3206455024896594,0.5113636363636364,0.673207871794
"Lathrop, George Parsons",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,20.0,1885.0,15.74,2.8178010650613294,0.0,0.15362423313510848,0.009177074858728105,0.32046584251752736,0.5376146788990825,0.699871271129
"Herbst, Josephine",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,11.0,1937.0,15.71,2.8160073426073025,0.0,0.06279166465418061,0.0037577297818181094,0.32028574147461186,0.42317380352644834,0.7159433989815001
"Collins, Norman",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,11.0,1936.0,15.67,2.813610696762703,0.0,0.16088010453598806,0.009650876096939895,0.32004491782357175,0.42431761786600497,0.486972959208
"Holtby, Winifred",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,11.0,1936.0,15.67,2.813610696762703,0.0,0.5126218686191162,0.030751161884770013,0.32004491782357175,0.42431761786600497,0.470191935799
"Gerould, Katharine Fullerton",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,15.0,1922.0,15.67,2.813610696762703,0.0,0.6904446371510784,0.04141839455015467,0.32004491782357175,0.43783783783783786,0.584028845541
"Myers, L. H",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,10.0,1940.0,15.48,2.8021475244813256,0.0,0.5667660627660208,0.034391144585316794,0.3188901376106845,0.4220430107526882,0.583175864265
"Munro, Neil",0.0,1.0,0.0,uk,2.0,0.0,0.0,0.0,21.0,1898.0,15.33,2.7930039069823738,0.0,0.4429285284246814,0.02712360859918441,0.3179655849955888,0.46808510638297873,0.728934558555
"Borrow, George Henry",0.0,1.0,0.0,uk,3.0,0.0,0.0,0.0,15.0,1851.0,15.3,2.791165107812717,0.0,0.15380769195883634,0.009436054721401002,0.3177792892359746,0.6254681647940075,0.594222108036
"Richardson, Dorothy M",0.0,1.0,0.0,uk,2.0,0.0,0.0,0.0,16.0,1918.0,15.3,2.791165107812717,0.0,0.43448404593249107,0.026655462940643623,0.3177792892359746,0.42857142857142855,0.8132975779105001
"Stafford, Jean",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,9.0,1944.0,15.21,2.785628335747585,0.0,0.19736970651295999,0.012175799291360886,0.3172176001762981,0.42105263157894735,0.834454185416
"Davis, Rebecca Harding",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,18.0,1874.0,15.14,2.7813006628418027,0.0,0.6934255501455008,0.04296316915399633,0.3167778021831981,0.5487077534791253,0.5665529227139999
"Brame, Charlotte M",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,19.0,1880.0,14.84,2.7625383863862796,0.0,0.2335557715145082,0.014744682545107841,0.31486336023997197,0.5365853658536586,0.22448640783799997
"Brewster, Eliot",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,8.0,1948.0,14.83,2.761906873892921,0.0,0.17864647883998036,0.011285311360706277,0.31479870566765383,0.3956043956043956,0.339339849798
"Johnston, Sir Harry",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,15.0,1919.0,14.73,2.7555697170701863,0.0,1.260537806166329,0.08013590630428029,0.3141491276699667,0.41818181818181815,0.708552725003
"Onions, Oliver",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,21.0,1901.0,14.69,2.753023566744941,0.0,0.5885582188087508,0.03751167742566927,0.3138877428586787,0.4521575984990619,0.60056768488
"Jepson, Edgar",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,19.0,1907.0,14.66,2.751109690562657,0.0,0.0773857493493088,0.0049416187323951975,0.313691117401838,0.42775665399239543,0.570336892015
"Cody, H. A. (Hiram Alfred)",0.0,0.0,1.0,ca,0.0,0.0,0.0,0.0,14.0,1921.0,14.63,2.749192144433385,0.0,0.05922496034804397,0.003789184923099422,0.31349398677397977,0.4154676258992806,0.12942892041200002
"Linderman, Frank Bird",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,14.0,1922.0,14.63,2.749192144433385,0.0,0.633410157209796,0.04052528197119616,0.31349398677397977,0.418018018018018,0.406036405573
"Ollivant, Alfred",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,20.0,1898.0,14.6,2.747270914255491,0.0,0.21743485696489173,0.013938131856723828,0.31329634902192344,0.44874274661508706,0.8864813930140001
"Baylor, Frances Courtenay",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,19.0,1887.0,14.59,2.7466296830696852,0.0,0.11821196019309102,0.007582550365175819,0.31323035673793126,0.5139664804469274,0.626662502755
"Wright, Julia McNair",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,17.0,1872.0,14.56,2.7447035187502458,0.0,1.2590393501870547,0.08091512533335828,0.31303203976452704,0.5605095541401274,0.27645458735899997
"Bynner, Edwin Lassetter",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,18.0,1881.0,14.55,2.744060638625243,0.0,0.05880070518594549,0.0037813958318936003,0.31296582048886096,0.5204460966542751,0.442695929093
"Stables, Gordon",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,20.0,1895.0,14.29,2.727199019940971,0.0,0.30943015642618577,0.02023742030256284,0.3112239189202828,0.4715127701375246,0.297149313493
"De Fonblanque, Albany",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,18.0,1877.0,14.21,2.7219531062712017,0.0,0.5550962734497169,0.03649548148913326,0.3106800025703324,0.5389105058365758,0.41893477468199997
"Corle, Edwin",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,10.0,1935.0,14.19,2.7206373166076814,0.0,0.46452864447711045,0.03058121425129101,0.3105434299715721,0.3932038834951456,0.381413418632
"Krasnov, P. N. (Petr Nikolaevich)",1.0,0.0,0.0,ru,0.0,0.0,0.0,0.0,11.0,1930.0,14.17,2.719319793360441,0.0,0.3462083281834006,0.02282190693364539,0.31040661872122255,0.39514348785871967,0.8554914073119999
"Sergeant, Adeline",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,20.0,1901.0,13.99,2.7073833121145063,0.0,0.2151786220382537,0.014354811343445876,0.3091644738977822,0.4333958724202627,0.427645489295
"Isham, Frederick Stewart",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,19.0,1903.0,13.93,2.703372611551099,0.0,0.073321048250121,0.0049109878265318815,0.30874603830220815,0.4280442804428044,0.159156811481
"Thompson, Daniel P",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,13.0,1852.0,13.69,2.6871669901857858,0.0,0.41370092410969694,0.028162077883573652,0.3070498884448871,0.6145454545454545,0.327557715177
"Sheppard, Elizabeth Sara",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,13.0,1855.0,13.68,2.6864860231863696,0.0,0.1993447782512172,0.013579344567521606,0.30697842670572834,0.6057692307692307,0.5951827082375001
"Dejeans, Elizabeth",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,17.0,1909.0,13.66,2.6851226964585053,0.0,1.2632183135619282,0.08616768851036345,0.30683531161949085,0.4056603773584906,0.365406794204
"Ayres, Ruby M. (Ruby Mildred)",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,13.0,1921.0,13.59,2.6803363625346943,0.0,0.3206680068004568,0.02197861595616565,0.30633238789620665,0.4010791366906475,0.357816386359
"Jenkins, Edward",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,15.0,1870.0,13.57,2.6789646202071133,0.0,0.33655814203574425,0.023099392040888417,0.3061881151417431,0.5592841163310962,0.618927685686
"Neumann, Robert",1.0,0.0,0.0,ger,1.0,0.0,0.0,0.0,8.0,1944.0,13.52,2.67552700939665,0.0,0.06136871373609088,0.004226495436369895,0.3058262978493028,0.40058479532163743,0.638520701387
"Murray, Eustace Clare Grenville",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,15.0,1871.0,13.49,2.673458756332591,0.0,0.0671862302251083,0.004636730864396708,0.3056084253959297,0.5431034482758621,0.566403868452
"Forrester, Mrs",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,17.0,1877.0,13.42,2.668616131856803,0.0,0.5274382545022395,0.03657685537463519,0.305097759786918,0.5291828793774319,0.325907209092
"Gorman, Herbert",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,11.0,1927.0,13.42,2.668616131856803,0.0,0.14624149827210117,0.010141574082669984,0.305097759786918,0.3825910931174089,0.13569491202199999
"Hull, Helen R. (Helen Rose)",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,10.0,1933.0,13.37,2.6651427000909336,0.0,0.06582434433011256,0.0045806781023042835,0.3047310167668242,0.3806146572104019,0.26006791906
"Greg, Percy",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,17.0,1880.0,13.27,2.658159431488745,0.0,0.1933697816776011,0.013550790587077864,0.3039925263611119,0.5121951219512195,0.281970210252
"Grayson, David",0.0,0.0,1.0,us,0.0,0.0,0.0,0.0,15.0,1913.0,13.12,2.647592232065096,0.0,0.13175917197585046,0.009331386117269863,0.30287210756291266,0.3956043956043956,0.578494270968
"Crosland, Newton",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,12.0,1853.0,12.92,2.6333266549062735,0.0,0.3616601299111953,0.02598133117178127,0.30135404697392154,0.5807560137457045,0.366469733666
"St. John, James Augustus",0.0,1.0,0.0,uk,2.0,0.0,0.0,0.0,12.0,1853.0,12.92,2.6333266549062735,0.0,0.7436466346314772,0.053422890418927955,0.30135404697392154,0.5807560137457045,0.630067501698
"Montague, C. E",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,10.0,1928.0,12.84,2.6275629501895237,0.0,0.15148323665364713,0.010945320567460053,0.3007389340527528,0.37367303609341823,0.548756850014
"Johnson, Josephine",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,9.0,1934.0,12.77,2.6224923127405635,0.0,0.8807344267292622,0.06396037957365738,0.3001969520401062,0.375,0.695453925957
"Hammett, Dashiell",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,9.0,1934.0,12.77,2.6224923127405635,0.0,0.5916234266269247,0.04296466424305916,0.3001969520401062,0.375,0.203535275849
"Helps, Arthur",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,14.0,1869.0,12.69,2.6166656393003573,0.0,0.9545127174916621,0.06972335408996802,0.2995732026664279,0.5429864253393665,0.7714478520170001
"De Forest, John William",0.0,0.0,1.0,us,2.0,0.0,0.0,0.0,14.0,1869.0,12.69,2.6166656393003573,0.0,0.024616197415392935,0.0017981152239147505,0.2995732026664279,0.5429864253393665,0.565578266935
"Roe, A. S",0.0,0.0,1.0,us,2.0,0.0,0.0,0.0,12.0,1855.0,12.63,2.612273245708441,0.0,1.1598617665442719,0.08509624112577197,0.2991023217110545,0.5769230769230769,0.36578384013200005
"O'Brien, Kate",0.0,1.0,0.0,uk,1.0,0.0,0.0,0.0,7.0,1946.0,12.53,2.604909442182697,0.0,1.1312160572699097,0.08360798649445009,0.2983116083415925,0.3818770226537217,0.577621866106
"Miller, Alice Duer",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,17.0,1903.0,12.47,2.6004649904222727,0.0,0.36668249327678415,0.027222159857222282,0.29783359632237716,0.4151291512915129,0.769365884892
"Keary, Annie",0.0,1.0,0.0,uk,3.0,0.0,0.0,0.0,16.0,1878.0,12.45,2.598979106047848,0.0,0.2890362382231115,0.021489683139264793,0.2976736565562469,0.5142857142857142,0.49627020998266663
"Peattie, Elia Wilkinson",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,17.0,1898.0,12.41,2.596000697293587,0.0,0.30182587545338885,0.02250752240517441,0.29735286823761853,0.4197292069632495,0.759496117105
"Slosson, Annie Trumbull",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,17.0,1898.0,12.41,2.596000697293587,0.0,0.9792563243552849,0.07302433440382437,0.29735286823761853,0.4197292069632495,0.563593828251
"McCullers, Carson",0.0,0.0,1.0,us,1.0,0.0,0.0,0.0,8.0,1940.0,12.38,2.5937610547000824,0.0,0.8792372029158231,0.06571279543466539,0.2971114784088626,0.3709677419354839,0.7163491030060001
"Fane, Violet",0.0,1.0,0.0,uk,0.0,0.0,0.0,0.0,16.0,1887.0,12.28,2.5862591440482876,0.0,0.005913085669272431,0.00044526247509581564,0.296301861856841,0.478584729981378,0.431375193474
