word,docfreq
hugged,29
was-cost,29
supplied,29
hatred,28
forgave,28
attachment,28
seeking,28
disposed,28
was-pass,28
umbrella,28
resigned,28
prevent,28
telephoned,28
was-upset,28
panted,28
connexion,28
detained,28
library,28
rights,28
suspicion,28
praise,28
antagonist,28
was-named,28
was-aid,28
ship,28
prefer,28
guided,28
was-wish,28
was-supplied,28
was-carrying,28
palms,28
knitting,28
ideal,28
upstairs,28
setting,28
english,28
was-embraced,28
aspect,28
withdraw,28
intellect,28
housekeeper,28
pursue,28
was-entertained,28
tripped,28
resentment,28
design,28
pony,28
viewed,28
officer,28
was-going,28
resources,28
inclination,28
restless,28
preserved,28
acquiesced,28
gate,28
belongs,28
was-accuse,28
simplicity,28
explanation,28
was-forgot,28
narrative,28
shawl,28
attendance,28
handwriting,28
protection,28
doctor,28
doings,28
helping,28
was-overcame,28
skirts,28
was-mistaken,28
showing,28
uniform,28
inquiries,27
grabbed,27
treasure,27
dance,27
was-forgiven,27
reckoned,27
piece,27
dresses,27
bidding,27
matter,27
was-smote,27
overcome,27
was-cared,27
recoiled,27
eyelashes,27
needle,27
disappearance,27
was-disliked,27
evenings,27
sweet,27
was-confined,27
was-face,27
quarrelled,27
was-blamed,27
drawing-room,27
stamped,27
pulses,27
pleases,27
relative,27
foreseen,27
music,27
was-restrained,27
superior,27
betray,27
winked,27
wrung,27
chooses,27
paying,27
was-threatened,27
beloved,27
procured,27
sensed,27
bringing,27
reassured,27
was-attacked,27
trotted,27
quoted,27
tent,27
sung,27
understands,27
was-stammered,27
purposes,27
fancies,27
summons,27
emptied,27
tumbled,27
was-think,27
reappeared,27
irritation,27
relaxed,27
retreated,27
was-shaken,27
polite,27
queried,27
sped,27
notions,27
was-congratulated,27
reward,27
sensitive,27
struggles,26
was-spoke,26
destiny,26
betrothed,26
destination,26
stool,26
dressing-room,26
was-patted,26
contented,26
dwelling,26
was-restore,26
solitude,26
prayer,26
was-chosen,26
thigh,26
was-address,26
convictions,26
unaware,26
exerted,26
was-rouse,26
cleverness,26
over,26
was-thanking,26
scowled,26
was-bless,26
improved,26
was-embarrassed,26
complain,26
goodness,26
fortunate,26
concern,26
serve,26
beg,26
leap,26
was-thrust,26
prey,26
haste,26
sobbing,26
defended,26
was-approaching,26
father-in-law,26
repaired,26
glided,26
hidden,26
pardon,26
deep,26
lids,26
was-choked,26
less,26
clerk,26
volunteered,26
rattled,26
travel,26
furious,26
passage,26
upset,26
composed,26
suppressed,26
foe,26
obliged,26
was-flattered,26
bending,26
ticket,26
pull,26
trod,26
neared,26
termed,26
instructed,26
brightened,26
plucked,26
acceptance,26
was-went,26
sister-in-law,26
robe,26
supported,26
snorted,26
was-fit,26
heed,26
was-assuring,25
was-lifting,25
skull,25
pray,25
altered,25
identity,25
teaching,25
club,25
was-groaned,25
distinguished,25
dried,25
captain,25
undertaken,25
wisdom,25
foolish,25
was-notice,25
withdrawn,25
whisper,25
hot,25
pulling,25
soothed,25
shoved,25
awaiting,25
was-hurried,25
was-encourage,25
was-entitled,25
was-fixed,25
eloquence,25
buttoned,25
treasures,25
tries,25
was-obeyed,25
was-avoid,25
gifts,25
cards,25
was-grown,25
so,25
conquered,25
possessions,25
was-need,25
misfortune,25
owes,25
puts,25
searching,25
road,25
was-horrified,25
was-giving,25
coldness,25
was-silenced,25
parent,25
nights,25
gift,25
charming,25
capacity,25
swayed,25
generosity,25
school,25
cool,25
uneasiness,25
annoyed,25
adversary,25
lodging,25
gaiety,25
essayed,25
melancholy,25
tender,25
trade,25
was-growled,25
embarrassed,25
assistant,25
was-lay,25
queen,25
was-pleaded,25
fire,25
talent,25
quickened,25
enjoyment,25
theory,25
was-requested,25
complied,25
misfortunes,25
list,25
spending,25
practised,25
was-touching,25
bethought,25
wasted,25
was-preoccupied,25
resting,25
week,24
prided,24
rocked,24
tonight,24
sustained,24
disturbed,24
travelling,24
was-denied,24
require,24
mixed,24
affair,24
wild,24
was-accompanying,24
climb,24
contempt,24
was-removed,24
exercised,24
type,24
counting,24
fare,24
scorn,24
comfortable,24
stare,24
renewed,24
wandering,24
begins,24
sneered,24
ambitions,24
waste,24
blurted,24
was-murdered,24
wears,24
cease,24
dressing,24
bad,24
was-blinded,24
white,24
followers,24
was-despised,24
claims,24
anxieties,24
runs,24
retire,24
arrested,24
justice,24
compared,24
miserable,24
was-worry,24
repress,24
argument,24
was-knowing,24
was-assented,24
grieved,24
was-consult,24
chief,24
alarm,24
was-relieve,24
protector,24
was-urge,24
retraced,24
wretched,24
was-enveloped,24
threat,24
trudged,24
staff,24
--,24
fury,24
vol,24
flattered,24
directions,24
crew,24
discern,24
was-suffered,24
accent,24
goin,24
was-distinguished,24
writhed,24
lucky,24
patron,24
risked,24
was-adored,24
was-deceive,24
was-consoled,24
mode,24
regiment,23
was-sobbed,23
waked,23
was-saluted,23
addressing,23
was-appalled,23
was-ran,23
was-condemned,23
church,23
was-dragging,23
speeches,23
was-run,23
aim,23
was-write,23
shoe,23
was-hugged,23
generous,23
summon,23
nursed,23
braced,23
was-knows,23
arguments,23
stays,23
fan,23
evinced,23
easy,23
was-needed,23
notebook,23
weariness,23
galloped,23
thin,23
scrutiny,23
resembled,23
constitution,23
preoccupation,23
distressed,23
accused,23
indulge,23
encounter,23
worry,23
stupid,23
was-grieved,23
recovering,23
happen,23
gay,23
was-impelled,23
treatment,23
was-prompted,23
charged,23
boot,23
independence,23
lounged,23
observation,23
portrait,23
was-entreated,23
son-in-law,23
was-accosted,23
reentered,23
exclamation,23
ing,23
whirled,23
was-slapped,23
plied,23
brush,23
comprehended,23
was-tells,23
was-discouraged,23
was-protested,23
wailed,23
was-frighten,23
serious,23
accident,23
fix,23
abandon,22
pictures,22
struggle,22
was-befallen,22
was-encountered,22
planning,22
approaching,22
propose,22
bears,22
respond,22
revenge,22
was-betray,22
heeded,22
slammed,22
laying,22
was-overtaken,22
was-throw,22
was-committed,22
was-agitated,22
wanting,22
consoled,22
mare,22
inheritance,22
was-devoted,22
coaxed,22
secure,22
was-checked,22
weighed,22
papa,22
hired,22
traced,22
admire,22
sympathised,22
signature,22
loathed,22
client,22
was-praised,22
was-entered,22
was-fitted,22
burned,22
opposed,22
was-wake,22
peeped,22
was-try,22
availed,22
tutor,22
deserves,22
gesture,22
officers,22
figured,22
striving,22
scorned,22
wearied,22
sentences,22
was-confronting,22
plays,22
helpless,22
receiving,22
stronger,22
was-surveyed,22
was-tease,22
was-excuse,22
restlessness,22
dumb,22
rider,22
jaws,22
was-delivered,22
was-accept,22
headed,22
worshipped,22
was-treating,22
considering,22
lad,22
was-place,22
poverty,22
was-informing,22
project,22
colleagues,22
was-studied,22
was-envied,22
wide,22
was-commanded,22
earnest,22
gotten,22
examining,22
smoking,22
weapon,22
burning,22
using,22
utterance,22
rank,22
was-fired,22
was-delighted,22
was-preceded,22
problem,22
laughs,22
was-composed,22
became,22
nestled,22
starting,22
endeavouring,22
was-deprive,22
sacrificed,21
hesitation,21
was-dislike,21
estimate,21
bathed,21
quest,21
press,21
tightened,21
remonstrated,21
was-persuading,21
band,21
was-chilled,21
warm,21
employers,21
deposited,21
was-dropped,21
was-crushed,21
unhappiness,21
attributed,21
manifested,21
exhausted,21
was-scolded,21
abilities,21
relinquished,21
posted,21
ascertained,21
glory,21
circle,21
inclinations,21
freed,21
was-making,21
was-played,21
spoiled,21
fork,21
passions,21
was-dreamed,21
was-lift,21
rifle,21
fed,21
disguise,21
recollection,21
faint,21
was-clasped,21
condescended,21
town,21
was-came,21
everything,21
profile,21
stepmother,21
declares,21
mastered,21
punishment,21
sends,21
hurrying,21
was-shaking,21
shaken,21
continues,21
was-finished,21
was-hidden,21
lamp,21
hips,21
alarmed,21
pet,21
assume,21
was-reminding,21
confident,21
steadied,21
was-shake,21
sincerity,21
kinsman,21
uneasy,21
hath,21
conceded,21
reeled,21
poked,21
voyage,21
dozed,21
was-reassure,21
was-does,21
belly,21
landlady,21
assent,21
shyness,21
was-charged,21
was-escorted,21
recollect,21
scratched,21
romance,21
farm,21
second,21
admirers,21
was-pushing,20
labouring,20
crossing,20
army,20
ribs,20
^,20
customers,20
thirst,20
harm,20
was-disconcerted,20
was-grasped,20
punished,20
wrestled,20
portion,20
was-advise,20
cutting,20
rush,20
was-loving,20
mourned,20
outfit,20
aroused,20
remembering,20
deserted,20
timidity,20
then,20
attending,20
was-hailed,20
pounds,20
vexation,20
closer,20
friendly,20
yearned,20
reserved,20
mamma,20
was-influence,20
appreciation,20
perplexity,20
was-broke,20
cot,20
was-dazed,20
stupidity,20
was-surprise,20
dark,20
cooked,20
thoughtful,20
praying,20
was-pull,20
was-depressed,20
was-tried,20
evidence,20
tramped,20
paint,20
loyalty,20
pushing,20
sleeps,20
description,20
fetched,20
sworn,20
sending,20
disturb,20
boys,20
newspaper,20
girls,20
reluctant,20
pacing,20
earnings,20
mercy,20
zeal,20
locks,20
motive,20
compliments,20
undergone,20
was-subdued,20
was-lived,20
french,20
was-pick,20
was-beg,20
examination,20
interfere,20
slumbers,20
scribbled,20
was-reconciled,20
trial,20
bless,20
was-formed,20
perplexed,20
hang,20
level,20
charges,20
hood,20
communicated,20
keen,20
