,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
40933,umn.319510020976254|Saul,umn.319510020976254,1907,m,"Lady. Gaskell, Catherine Milnes,",Prose idyls of the West Riding,f,,1907,m,0
17293,8728|Charles,8728,1847,m,"Rolfe, Ann,",The oath of allegiance,f,,1847,m,0
20415,12911|Mr.Wolsey,12911,1859,m,"McKeever, Harriet B. (Harriet Burn),","Sunshine, or, Kate Vinton",f,,1859,m,0
28419,3747|Hippolyte,3747,1872,m,"Craik, Dinah Maria Mulock,",Twenty years ago,f,,1872,m,0
29069,300|Bill,300,1872,m,"Cheney, Ednah Dow Littlehale,","Sally Williams, the mountain girl",f,,1872,m,0
48950,uc1.$b312439|Lewis,uc1.$b312439,1927,m,"Sachs, Emanie N.",Red damask : | a story of nurture and nature / | $c: by Emanie Sachs ...,f,,1927,m,0
2538,3214|Romeo,3214,1809,m,"Lamb, Charles,",Tales from Shakespear,f,,1809,m,0
2079,14970|Geoffrey,14970,1801,m,"Helme, Elizabeth,",St. Margaret's cave,f,,1801,m,0
29655,5603|Zeph,5603,1878,m,"Stowe, Harriet Beecher,",Poganuc people,f,,1878,m,0
23977,10010|Murray,10010,1864,m,"Aubert de Gaspé, Philippe,",The Canadians of old,f,,1864,m,0
2350,13191|Mr.Garraghty,13191,1809,m,"Edgeworth, Maria,",Tales of fashionable life,f,,1809,m,0
73132,mdp.39015018969777|Bobby,mdp.39015018969777,1989,m,"Cudahy, Sheila.",Nectar at noon : | stories / | $c: by Sheila Cudahy.,f,,1989,m,0
2004,14778|Henry,14778,1809,m,"Meeke, Mary,",Langhton Priory,f,,1809,m,0
25482,3954|MadamedeMoldau,3954,1864,m,"Lady, Fullerton, Georgiana,",Too strange not to be true,f,,1864,m,0
28828,13734|OliverRane,13734,1870,m,"Wood, Henry, Mrs.,",Bessy Rane,f,,1870,m,0
40530,uc2.ark+=13960=t4xg9rh7q|Hankey,uc2.ark+=13960=t4xg9rh7q,1909,m,"Maturin, Edith (Money) ""Mrs. Fred Maturin.""",Petticoat pilgrims on trek,f,,1909,m,0
40633,nyp.33433074806401|Mr.Long,nyp.33433074806401,1902,m,"Wright, Mary Tappan,",Aliens,f,,1902,m,0
76441,pst.000056808643|lordDuke,pst.000056808643,1992,m,"Moon, Elizabeth.",The deed of Paksenarrion / | $c: Elizabeth Moon.,f,,1992,m,0
16680,14414|MadamedeKosenau,14414,1848,m,"Trollope, Frances Milton,",The young countess,f,,1848,m,0
49768,uc2.ark+=13960=t9s17vz9n|Jake,uc2.ark+=13960=t9s17vz9n,1922,m,"(Ethel May), Dell, Ethel M.",Charles Rex,f,,1922,m,0
32068,14390|Mr.Patch,14390,1887,m,"Smith, M. E.",Love and liking,f,,1887,m,0
28564,8507|MrCongreve,8507,1878,m,"Eliot, George,",The works of George Eliot,f,,1878,m,0
1734,14419|JosephBergen,14419,1806,m,"(Agnes Maria), Bennett, Mrs.",Vicissitudes abroad;,f,,1806,m,0
77790,uc1.32106012744022|Edward,uc1.32106012744022,1996,m,"Gee, Sue",The hours of the night / | $c: Sue Gee,f,,1996,m,0
48310,mdp.39015065545900|Mr.Rabbit,mdp.39015065545900,1924,m,"De Huff, Elizabeth Willis,",Taytay's memories / | $c: collected and retold by Elizabeth Willis DeHuff ; with illustrations by Fred Kabotie.,f,,1924,m,0
69833,pst.000029376360|Jules,pst.000029376360,1975,m,"Sandoz, Mari,",Old Jules / | $c: by Mari Sandoz.,f,,1975,m,0
45039,uc2.ark+=13960=t5fb5188d|Sam,uc2.ark+=13960=t5fb5188d,1913,m,"(Bertha Muzzy), Bower, B. M.",The uphill climb,f,,1913,m,0
8898,12613|Mr.Eaton,12613,1827,m,"Jones, Hannah Maria,","The strangers of the glen; or, The travellers benighted",f,,1827,m,0
16634,3768|JohnStokes,3768,1841,m,"Mitford, Mary Russell,",The works of Mary Russell Mitford,f,,1841,m,0
2111,14|Patrick,14,1807,m,"Roche, Regina Maria,","The discarded son; or, Haunt of the banditti",f,,1807,m,0
4816,9999|Tyrrel,9999,1810,m,"More, Hannah,",Cœlebs in search of a wife,f,,1810,m,0
68814,mdp.39015001450843|Giraud,mdp.39015001450843,1976,m,"Sargent, Pamela.","More women of wonder : | science fiction novelettes by women about women / | $c: edited, with an introd. and notes by Pamela Sargent.",f,,1976,m,0
44899,nyp.33433074854989|Joseph,nyp.33433074854989,1912,m,"Frankau, Julia,",Joseph in jeopardy,f,,1912,m,0
25403,13732|Edward,13732,1864,m,"Wood, Henry, Mrs.,",Oswald Cray,f,,1864,m,0
21091,8914|Mr.Forester,8914,1855,m,"Dupuy, Eliza A. (Eliza Ann),",The country neighborhood,f,,1855,m,0
15994,13436|Mr.Vernon,13436,1847,m,"Countess of, Blessington, Marguerite,","Marmaduke Herbert; or, The fatal error",f,,1847,m,0
37237,1392|Wilber,1392,1896,m,,A Round table of the representative American Catholic novelists,f,,1896,m,0
2749,14778|Marquis,14778,1809,m,"Meeke, Mary,",Langhton Priory,f,,1809,m,0
24824,5652|Mr.Chalmers,5652,1867,m,"Marsh, Catherine,","The life of the Rev. William Marsh, D.D",f,,1867,m,0
37584,3606|Edward*,3606,1895,m,"Grahame, Kenneth,",The golden age,f,,1895,m,0
29846,1679|Hugh,1679,1874,m,"Holmes, Mary Jane,",Hugh Worthington,f,,1874,m,0
4831,3680|Austin,3680,1815,m,"Peacock, Lucy,",Friendly Labours,f,,1815,m,0
56013,uc1.$b87294|Henry,uc1.$b87294,1949,m,"Dennis, Nigel Forbes,",A sea change.,f,,1949,m,0
17220,7058|Marquis,7058,1845,m,"Mrs. Gore, (Catherine Grace Frances),",[Selected works],f,,1845,m,0
60709,uc1.$b299891|MrWalsh,uc1.$b299891,1951,m,"Cowlin, Dorothy.",The slow train home.,f,,1951,m,0
57150,mdp.39015014776887|Gartred,mdp.39015014776887,1946,m,"Du Maurier, Daphne,",The King's general / | $c: by Daphne du Maurier.,f,,1946,m,0
40418,wu.89064442122|Geary,wu.89064442122,1909,m,"Shaw, Luella,",True history of some of the pioneers of Colorado,f,,1909,m,0
12526,14727|DukedeMendoza,14727,1836,m,"Madame de Staël, (Anne-Louise-Germaine),",Delphine,f,,1836,m,0
76768,mdp.39015040039540|GrandmaDixon,mdp.39015040039540,1998,m,"Coleman, Evelyn,",What a woman's gotta do / | $c: Evelyn Coleman.,f,,1998,m,0
33368,3302|Gilbert,3302,1881,m,"Hamilton, Alice King.","Mildred's cadet; or, Hearts and bell-buttons",f,,1881,m,0
73568,uc1.b4948557|Jonathan,uc1.b4948557,1982,m,"Fitzgerald, Penelope.",At Freddie's / | $c: Penelope Fitzgerald.,f,,1982,m,0
73705,uc1.b4974535|Angwin,uc1.b4974535,1989,m,"Mantel, Hilary,",Fludd / | $c: Hilary Mantel.,f,,1989,m,0
8452,14717|MonsieurVidal,14717,1825,m,"Coxe, Frances Clare Adeline.","The Camisard, or, The Protestants of Languedoc",f,,1825,m,0
41269,wu.89099772360|Squire,wu.89099772360,1903,m,"Charlesworth, Maria Louisa,",Ministering children,f,,1903,m,0
29606,6685|Mr.Dunraven,6685,1879,m,"Jay, Harriett,",Madge Dunraven,f,,1879,m,0
2650,14778|Juliano,14778,1809,m,"Meeke, Mary,",Langhton Priory,f,,1809,m,0
49746,mdp.39015063949997|Kirkwood,mdp.39015063949997,1922,m,"Richmond, Grace S. (Grace Smith),",Foursquare,f,,1922,m,0
29839,821|Galbraith,821,1876,m,"Mrs., Alexander,",Her dearest foe;,f,,1876,m,0
73899,pst.000060348463|Richard,pst.000060348463,1982,m,"Penman, Sharon Kay.",The sunne in splendour / | $c: Sharon Kay Penman.,f,,1982,m,0
12023,5696|Richard,5696,1835,m,"Hale, Sarah Josepha Buell,",Traits of American life,f,,1835,m,0
25461,5929|Harry,5929,1866,m,"(Margaret), Oliphant, Mrs.",A son of the soil,f,,1866,m,0
2578,2609|Harry,2609,1809,m,"Byron, Medora Gordon.",Celia in search of a husband,f,,1809,m,0
20558,14871|Mr.Hairy,14871,1853,m,"(Margaret), Oliphant, Mrs.",Harry Muir,f,,1853,m,0
33211,1980|Lem,1980,1886,m,"Fleming, May Agnes,",The queen of the isle,f,,1886,m,0
16675,11349|Mr.Lightbody,11349,1845,m,"Kirkland, Caroline M. (Caroline Matilda),",Western clearings,f,,1845,m,0
36965,7742|M.DeVilliers,7742,1890,m,"Gilliam, E. W. (Edward Winslow),",1791: a tale of San Domingo,f,,1890,m,0
8079,595|Jesus,595,1827,m,"Kennedy, Grace,",Anna Ross,f,,1827,m,0
37354,11987|Mike,11987,1891,m,"Loughead, Flora Haines.",The abandoned claim,f,,1891,m,0
1767,14715|Durant,14715,1804,m,"Edgeworth, Maria,",Popular tales,f,,1804,m,0
33035,11971|Joe,11971,1886,m,"Greene, Belle C.",Adventures of an old maid,f,,1886,m,0
20894,5287|Edward,5287,1856,m,"Mrs. Child, (Lydia Maria),",A new flower for children,f,,1856,m,0
68050,mdp.39015008236047|Nasser,mdp.39015008236047,1973,m,"Colegate, Isabel.",Agatha.,f,,1973,m,0
24777,10941|Harry,10941,1865,m,"Thomas, Annie,",[Selected works],f,,1865,m,0
4559,14347|Mr.Stavordale,14347,1816,m,"Burney, Sarah Harriet,",Tales of fancy,f,,1816,m,0
5889,14278|Mr.Percy,14278,1814,m,"Edgeworth, Maria,",Patronage,f,,1814,m,0
40191,wu.89097998801|Donald,wu.89097998801,1902,m,"McElroy, Lucy Cleaver,",The silent pioneer,f,,1902,m,0
40597,nyp.33433075744882|Robertson,nyp.33433075744882,1908,m,"Baroness, Orczy, Emmuska Orczy,",The old man in the corner,f,,1908,m,0
53580,wu.89100335710|Isadora,wu.89100335710,1937,m,"Kinel, Lola.","This is my affair,/ | $c: by Lola Kinel.",f,,1937,m,0
15943,14957|Henry,14957,1844,m,"Gordon, Mrs.",The fortunes of the Falconars,f,,1844,m,0
12728,812|Andrew,812,1835,m,"More, Hannah,",The works of Hannah More,f,,1835,m,0
37647,13366|Neil,13366,1892,m,"Cambridge, Ada,",Not all in vain,f,,1892,m,0
2734,13780|Mr.Beaumont,13780,1800,m,"Croffts, Mrs.",Ankerwick Castle,f,,1800,m,0
52887,mdp.39015031326013|Ernest,mdp.39015031326013,1934,m,"Hurst, Fannie,","Anitra's dance, | $c: by Fannie Hurst.",f,,1934,m,0
33537,11139|Tom,11139,1886,m,"Clarke, Mary Cowden,","Uncle, Peep, and I",f,,1886,m,0
9446,12613|LordGlendorvie,12613,1827,m,"Jones, Hannah Maria,","The strangers of the glen; or, The travellers benighted",f,,1827,m,0
33226,6932|Mr.Campbell,6932,1882,m,"Craik, Dinah Maria Mulock,",Plain-speaking,f,,1882,m,0
32118,14528|Percival,14528,1881,m,"Cox, Annie.",A romance of Regent Street,f,,1881,m,0
24706,2519|Mr.O'Shaughnessy,2519,1861,m,"Mrs., Sadlier, J.,",Elinor Preston,f,,1861,m,0
56683,uc1.$b299879|Morton,uc1.$b299879,1944,m,"Cooper, Louise Field,","Love and admiration, | $c: by Louise Field Cooper.",f,,1944,m,0
24147,5029|Dan,5029,1863,m,"Alcott, Louisa May,",Hospital sketches,f,,1863,m,0
28115,3571|Worsley,3571,1875,m,"Potter, F. Scarlett (Frederick Scarlett),",Melcomb Manor,f,,1875,m,0
9566,7956|Mr.Moreland,7956,1829,m,"Jones, Hannah Maria,",Emily Moreland,f,,1829,m,0
49013,mdp.39015051429937|Mr.Dwyer,mdp.39015051429937,1920,m,"Mikels, Rosa Mary Redding,",Short stories for English courses,f,,1920,m,0
8826,228|Joseph,228,1829,m,"Cary, Virginia,","Christian parent's assistant, or, Tales, for the moral and religious instruction of youth",f,,1829,m,0
12974,13901|LordDunster,13901,1832,m,"Moore, Charlotte Trimmer.",Country houses,f,,1832,m,0
45626,mdp.39015033576516|Luigi,mdp.39015033576516,1914,m,"Guicciardi-Fiastri, Virginia,",From opposite shores,f,,1914,m,0
20255,1628|LordChevening,1628,1858,m,"Sheppard, Elizabeth Sara,",Rumour,f,,1858,m,0
8106,14410|Mr.Elderton*,14410,1822,m,"Green, Sarah, novelist.",Who is the bridegroom?,f,,1822,m,0
77753,uc1.b4975763|JuanRaul,uc1.b4975763,1990,m,"Bell, Christine,",The Perez family / | $c: Christine Bell.,f,,1990,m,0
45710,uc2.ark+=13960=t6qz24f96|Andrew,uc2.ark+=13960=t6qz24f96,1913,m,"Daviess, Maria Thompson,",Andrew the Glad,f,,1913,m,0
56550,uc1.b5015179|Tolly,uc1.b5015179,1941,m,"Tennant, Kylie,",The battlers / | $c: by Kylie Tennant.,f,,1941,m,0
57839,uc1.b3267344|Hearne,uc1.b3267344,1942,m,"MacInnes, Helen,","Assignment in Brittany, | $c: by Helen MacInnes.",f,,1942,m,0
21863,2743|Edgar,2743,1852,m,"Hunter, Martha Featon,","The Clifford family; or, A tale of the Old Dominion",f,,1852,m,0
40846,uc2.ark+=13960=t9086550m|Rivers,uc2.ark+=13960=t9086550m,1902,m,"Cutting, Mary Stewart Doubleday,",Little stories of married life,f,,1902,m,0
73001,mdp.39015003971481|Dancy,mdp.39015003971481,1980,m,"Morehouse, Kathleen Moore.","Rain on the just : | a novel / | $c: by Kathleen Morehouse, with an afterword by the author.",f,,1980,m,0
33308,5871|Peter,5871,1889,m,"Pansy,",The Randolphs,f,,1889,m,0
53186,osu.32435050518596|Mr.Peters,osu.32435050518596,1932,m,"Ayres, Ruby M. (Ruby Mildred),",Changing pilots  / | $c: [by] Ruby M. Ayres.,f,,1932,m,0
17606,14043|Mr.Boscawen,14043,1842,m,"Bury, Charlotte Campbell, Lady,",The manœuvring mother,f,,1842,m,0
8479,13333|Mr.Hopkins,13333,1822,m,"Edgeworth, Maria,","The parent's assistant, or, Stories for children",f,,1822,m,0
21518,12813|Paul,12813,1854,m,"Campbell, Jane C.",The money-maker,f,,1854,m,0
57504,uc1.$b87218|Mark,uc1.$b87218,1947,m,"Davenport, Gwen,","Belvedere, | a novel | $c: by Gwen Davenport ...",f,,1947,m,0
52543,uc1.$b322824|Brown,uc1.$b322824,1933,m,"Bradley, Mary Hastings.",Old Chicago ... | $c: by Mary Hastings Bradley; decorations by Edward C. Caswell.,f,,1933,m,0
1913,14152|Marchese,14152,1803,m,"Young, Mary Julia.","Right and wrong; or, The kinsmen of Naples",f,,1803,m,0
36466,1392|David,1392,1896,m,,A Round table of the representative American Catholic novelists,f,,1896,m,0
68805,mdp.39015042098981|JohnBlake,mdp.39015042098981,1973,m,"Ellyson, Mary Holbert",Mud and money / | $c: by Mary Holbert Ellyson.,f,,1973,m,0
44320,uc1.31158011647251|Mr.Burton,uc1.31158011647251,1910,m,"Young, E. H. (Emily Hilda),",A corn of wheat,f,,1910,m,0
20072,1779|Cromer,1779,1859,m,"Marryat, Florence,",Temper,f,,1859,m,0
40818,uc2.ark+=13960=t7mp5845m|Mark,uc2.ark+=13960=t7mp5845m,1900,m,"Craik, Dinah Maria Mulock,",Lord Erlistoun;,f,,1900,m,0
41622,uc2.ark+=13960=t4nk37t7t|Henri,uc2.ark+=13960=t4nk37t7t,1901,m,"Potter, Margaret Horton,",The house of de Mailly,f,,1901,m,0
32589,11658|Sperry,11658,1883,m,"Myrtle, Mon.",Under the stars and bars,f,,1883,m,0
41702,uva.x030803737|John,uva.x030803737,1901,m,"""Mrs. J. D. Black,"" Potter, Margaret Horton,",Uncanonized,f,,1901,m,0
2464,13780|Dr.Hill,13780,1800,m,"Croffts, Mrs.",Ankerwick Castle,f,,1800,m,0
32493,11285|Mr.Allwood,11285,1881,m,"Smith, Fannie N.","Peace Pelican, spinster",f,,1881,m,0
53778,uc1.b3921051|Lant,uc1.b3921051,1933,m,"Rawlings, Marjorie Kinnan,",South moon under.,f,,1933,m,0
44256,uc1.b3931329|FrauvonFritsch,uc1.b3931329,1911,m,"princess of Austria, Louise Antoinette Marie,",My own story,f,,1911,m,0
8186,11136|JamesHoratioBanks,11136,1829,m,"Mrs., Hall, S. C.,",Sketches of Irish character,f,,1829,m,0
16236,14768|Mr.Chichester,14768,1840,m,"Mrs. Gore, (Catherine Grace Frances),",The dowager,f,,1840,m,0
60305,mdp.39015010301326|Teddy,mdp.39015010301326,1954,m,"Pearson, Carol,",Emily Carr as I knew her. | $c: With a foreword by Kathleen Coburn.,f,,1954,m,0
73183,uc1.32106008176940|Albert,uc1.32106008176940,1980,m,"Welty, Eudora,",The collected stories of Eudora Welty.,f,,1980,m,0
41766,uc2.ark+=13960=t2z31pm75|Mr.Young,uc2.ark+=13960=t2z31pm75,1904,m,"(Annie Lee), Sloan, Annie L.",The Carolinians;,f,,1904,m,0
4891,438|AlexanderCarew*,438,1815,m,"Mrs. Bray, (Anna Eliza),",The novels and romances of Anna Eliza Bray,f,,1815,m,0
9254,8398|LordMountmorris,8398,1821,m,"Reeve, Clara,","Fatherless Fanny, or, A young lady's first entrance into life",f,,1821,m,0
48332,mdp.39015000583453|Magnus,mdp.39015000583453,1928,m,"Undset, Sigrid,","The mistress of Husaby; | translated from the Norwegian of Sigrid Undset, | $c: by Charles Archer.",f,,1928,m,0
2746,14458|DonManuel,14458,1803,m,"Cuthbertson, Catherine.",Romance of the Pyrenees,f,,1803,m,0
32566,6618|LordJesusChrist,6618,1883,m,"Huntington, Faye,",Competitive workmen,f,,1883,m,0
2375,3214|Angelo,3214,1809,m,"Lamb, Charles,",Tales from Shakespear,f,,1809,m,0
60660,mdp.39015003942276|Lucius,mdp.39015003942276,1950,m,"Goudge, Elizabeth,","The reward of faith, | and other stories; illustrated by Claughton Pellew.",f,,1950,m,0
28842,3584|Hicks,3584,1872,m,"Lincoln, Jeanie Thomas Gould,",Marjorie's quest,f,,1872,m,0
36522,12867|James,12867,1896,m,"Lee, Mary Catherine.",An island plant;,f,,1896,m,0
36620,7524|Dr.Carr,7524,1891,m,"Coolidge, Susan,",In the high valley,f,,1891,m,0
29618,11563|Fitz,11563,1876,m,"Hay, Mary Cecil,",Victor and vanquished,f,,1876,m,0
37815,13812|Norman,13812,1893,m,"Dickens, Mary Angela.",A mere cypher,f,,1893,m,0
5570,2401|LordLivesay,2401,1816,m,"Opie, Amelia Alderson,",Valentine's eve,f,,1816,m,0
16069,14214|Mr.Trevor,14214,1847,m,"Gascoigne, Caroline Leigh Smith,",Evelyn Harcourt,f,,1847,m,0
4761,14186|Fred,14186,1810,m,"Cuthbertson, Catherine.",Forest of Montalbano,f,,1810,m,0
52934,uc1.$b57121|Alexander,uc1.$b57121,1937,m,"Oliver, Jane.",Mine is the kingdom.,f,,1937,m,0
17465,11168|Tom,11168,1845,m,"Howitt, Mary Botham,",My uncle the clockmaker,f,,1845,m,0
5430,7495|Rose,7495,1812,m,"Mrs. Roberts, (Margaret Wade),","Rose and Emily, or, Sketches of youth",f,,1812,m,0
24546,6666|Pat,6666,1866,m,"Hosmer, Margaret,",Ten years of a lifetime,f,,1866,m,0
72404,uc1.32106008824416|mattblack,uc1.32106008824416,1989,m,"Burchill, Julie.",Ambition / | $c: Julie Burchill.,f,,1989,m,0
29220,4503|JamesWoodstock,4503,1877,m,"Llewellyn, E. L.","Gold and guilt, or, The mystery at Norwood",f,,1877,m,0
41244,uc2.ark+=13960=t9w08zk8f|TommyDye,uc2.ark+=13960=t9w08zk8f,1903,m,"Banks, Nancy Huston.",Round Anvil Rock,f,,1903,m,0
25852,308|Meredith,308,1860,m,"Cummins, Maria S. (Maria Susanna),",El Fureidis,f,,1860,m,0
8062,15006|MrOrnville,15006,1822,m,"Hatton, Ann Julia,","Guilty or not guilty, or, A lesson for husbands",f,,1822,m,0
76380,inu.30000042880983|Bill,inu.30000042880983,1994,m,"Brett, Lily,",Just like that / | $c: Lily Brett.,f,,1994,m,0
1917,14379|Mr.Stanhope,14379,1805,m,"Porter, Jane,",Thaddeus of Warsaw,f,,1805,m,0
2622,14778|LordDunluce*,14778,1809,m,"Meeke, Mary,",Langhton Priory,f,,1809,m,0
37848,2510|Gideon,2510,1895,m,"Sergeant, Adeline,",Out of due season,f,,1895,m,0
64444,uc1.b3451745|Mr.Voorhis,uc1.b3451745,1969,m,"Lathen, Emma.",Murder to go.,f,,1969,m,0
32329,9505|SanDonato,9505,1884,m,,Stories by American authors,f,,1884,m,0
8298,3354|Mr.Les,3354,1822,m,"Kelty, Mary Ann,",Osmond,f,,1822,m,0
76434,mdp.39015055908845|Jesus,mdp.39015055908845,1998,m,"Quindlen, Anna.",Black and blue : | a novel / | $c: Anna Quindlen.,f,,1998,m,0
5161,15039|Castanos,15039,1817,m,"Porter, Jane,",The pastor's fire-side,f,,1817,m,0
4805,14004|MrMusgrove,14004,1818,m,"Stevens, Grace Buchanan.","Llewellen, or, The vale of Phlinlimmon",f,,1818,m,0
17420,13678|HerbertDavenport,13678,1846,m,"Mrs. Gore, (Catherine Grace Frances),",Peers and parvenus,f,,1846,m,0
2089,14101|DuMasson,14101,1800,m,"Hervey, Elizabeth,",The Mourtray family,f,,1800,m,0
29443,12263|Michael,12263,1875,m,"Craik, Dinah Maria Mulock,",Olive,f,,1875,m,0
48926,mdp.39015059415383|Barham,mdp.39015059415383,1926,m,"Miller, Alice Duer,","Instruments of darkness, and other stories, | $c: by Alice Duer Miller.",f,,1926,m,0
9563,2084|Frances,2084,1821,m,"Argus, Arabella.",Ostentation and liberality,f,,1821,m,0
53687,uc1.32106001965547|Giles,uc1.32106001965547,1933,m,"Allingham, Margery,",Mystery Mile.,f,,1933,m,0
4791,14868|Prince,14868,1810,m,"Palmer, Alicia Tindal.",The daughters of Isenberg: a Bavarian romance,f,,1810,m,0
56515,uc1.$b104882|HarveyWesson,uc1.$b104882,1946,m,"Rice, Elinor.","Mirror, mirror, | $c: by Elinor Rice.",f,,1946,m,0
49286,uc1.$b42866|Benjamin,uc1.$b42866,1924,m,"Bonser, Edna Madison MacDonald.",How the early Hebrews lived and learned / | $c: by Edna M. Bonser.,f,,1924,m,0
5027,14807|O'Byrne,14807,1818,m,"Opie, Amelia Alderson,",New tales,f,,1818,m,0
56882,uc1.$b312485|Dr.Hart,uc1.$b312485,1949,m,"Shaw, Eileen.",A crescent moon.,f,,1949,m,0
72829,uc1.b4951298|Byron,uc1.b4951298,1984,m,"Spencer, Elizabeth.",The salt line / | $c: Elizabeth Spencer.,f,,1984,m,0
52124,uc1.b4095533|JohnLlewellyn,uc1.b4095533,1931,m,"Gordon, Caroline,","Penhally, | $c: by Caroline Gordon.",f,,1931,m,0
60693,uc1.b5129288|Robert,uc1.b5129288,1959,m,"Kroeber, Theodora.",The inland whale. | $c: Foreword by Oliver La Farge.,f,,1959,m,0
44527,uc2.ark+=13960=t0js9w096|bush,uc2.ark+=13960=t0js9w096,1910,m,"Carmichael, Winifred.",The photograph,f,,1910,m,0
25197,8952|MrBrodie,8952,1868,m,"Blake, Cecilia.",Cecile Raye: an autobiography,f,,1868,m,0
36611,14679|Darbyshire,14679,1899,m,"Mrs., Wood, Henry,",Johnny Ludlow,f,,1899,m,0
9236,8210|Mr.Esselby,8210,1829,m,"Bunbury, Selina,",Annot and her pupil,f,,1829,m,0
36988,10006|LordCulwarren,10006,1891,m,"Marryat, Florence,",The risen dead,f,,1891,m,0
12055,13604|Mr.Falconer,13604,1836,m,"Mrs. Sherwood, (Mary Martha),",The lady of the manor;,f,,1836,m,0
2338,14723|DonCarlos,14723,1806,m,"Frances, Sophia L.","Vivonio, or, The hour of retribution",f,,1806,m,0
5501,11396|Lorenzo,11396,1810,m,"Roche, Regina Maria,","The houses of Osma and Almeria; or, Convent of St. Ildefonso. A tale",f,,1810,m,0
48898,uc2.ark+=13960=t9x062p6m|Pat,uc2.ark+=13960=t9x062p6m,1920,m,"Stockley, Cynthia,",Pink gods and blue demons,f,,1920,m,0
37156,2359|Pavel,2359,1895,m,"Turgenev, Ivan Sergeevich,",A sportsman's sketches,f,,1895,m,0
64602,uc1.b2836017|Ewen,uc1.b2836017,1967,m,"MacKay, Margaret Elizabeth.",Customers and green men / | $c: Margaret Elizabeth MacKay.,f,,1967,m,0
29661,6749|Clement,6749,1878,m,"Charles, Elizabeth Rundle,","Lapsed, but not lost",f,,1878,m,0
36993,12644|Duncan,12644,1890,m,"Mrs. Oliphant, (Margaret),",Kirsteen;,f,,1890,m,0
33516,12843|Mr.Woodham,12843,1881,m,"Mrs., Riddell, J. H.,",The mystery in palace gardens,f,,1881,m,0
5812,14459|Charles,14459,1817,m,"Cuthbertson, Catherine.",Rosabella,f,,1817,m,0
36102,10073|Sam,10073,1894,m,"freifrau von, Tautphœus, Jemima (Montgomery)",Quits!,f,,1894,m,0
4021,9060|CastleRodrigo,9060,1810,m,"Porter, Anna Maria,",Don Sebastian;,f,,1810,m,0
69681,uc1.31822033773821|Charles,uc1.31822033773821,1977,m,"Payne, Viola M",Phantom of the Caballo Mountains / | $c: by Viola M. Payne as told by Rebecca Taggart,f,,1977,m,0
67943,mdp.39015030706637|CountdeSt.Blancard,mdp.39015030706637,1977,m,"Meeke, Mary,","Count St. Blancard : | or, The prejudiced judge : a novel / | $c: Mary Meeke ; new foreword by Devendra P. Varma ; new introd. by John Garrett.",f,,1977,m,0
23997,13533|SquirePinner,13533,1862,m,"Wood, Henry, Mrs.,",East Lynne,f,,1862,m,0
3971,10200|Walter,10200,1816,m,,Select novels,f,,1816,m,0
9637,1225|Murray,1225,1827,m,"Porter, Jane,","The Scottish Chiefs, a romance",f,,1827,m,0
36564,14823|SamCrofton,14823,1893,m,"Shipton, Helen.",Alston Crucis,f,,1893,m,0
13622,5289|Mr.Clarence,5289,1830,m,"Sedgwick, Catharine Maria,",Clarence;,f,,1830,m,0
76390,mdp.39015032606835|FrankThompson,mdp.39015032606835,1994,m,"Betts, Doris.",Souls raised from the dead : | a novel / | $c: by Doris Betts.,f,,1994,m,0
12317,13901|LordSquandermoor,13901,1832,m,"Moore, Charlotte Trimmer.",Country houses,f,,1832,m,0
41741,uc2.ark+=13960=t76t0j96d|Ronald*,uc2.ark+=13960=t76t0j96d,1903,m,"Reed, Myrtle,",The shadow of victory;,f,,1903,m,0
41057,uc2.ark+=13960=t3cz35w0j|HermanBrudenell,uc2.ark+=13960=t3cz35w0j,1904,m,"Southworth, Emma Dorothy Eliza Nevitte,",Self-raised;,f,,1904,m,0
5125,9060|DonChristopher,9060,1810,m,"Porter, Anna Maria,",Don Sebastian;,f,,1810,m,0
68869,uc1.b3467344|Joseph,uc1.b3467344,1979,m,"Bruder, Judith,",Going to Jerusalem : | a novel / | $c: by Judith Bruder ; ill. by Charles Waller,f,,1979,m,0
57224,uc1.b3727343|RamBaba,uc1.b3727343,1947,m,"Weston, Christine,",There and then; | $c: illus. by George de Goutiere.,f,,1947,m,0
33670,3970|Max,3970,1889,m,"Marshall, Emma,","Laurel crowns; or, Griselda's aim",f,,1889,m,0
68677,uc1.b3462856|V.V.Mohan,uc1.b3462856,1979,m,"Harter, Evelyn.",Bosom of the family / | $c: Evelyn Harter.,f,,1979,m,0
2785,14|Osmond,14,1807,m,"Roche, Regina Maria,","The discarded son; or, Haunt of the banditti",f,,1807,m,0
32990,13542|Dr.Bramwell,13542,1886,m,"Berens, Louise.",A woman with a past. A novel,f,,1886,m,0
2534,14419|Chevalier,14419,1806,m,"(Agnes Maria), Bennett, Mrs.",Vicissitudes abroad;,f,,1806,m,0
16569,13290|Mr.Ainslie,13290,1841,m,"Opie, Amelia Alderson,",The works of Mrs. Amelia Opie;,f,,1841,m,0
53655,mdp.39015059413362|Thomas,mdp.39015059413362,1936,m,"Hull, Helen R. (Helen Rose),",Uncommon people : | short stories / | $c: by Helen Hull.,f,,1936,m,0
33281,13860|Heathfield,13860,1886,m,"Harrison, Joanna.",A northern lily;,f,,1886,m,0
20980,2203|Albert,2203,1856,m,"Leslie, Madeline,",The first and the second marriages;,f,,1856,m,0
