word,docfreq
refuse,49
drinking,49
rage,49
was-assist,49
recollected,49
was-show,49
was-forgive,49
plate,49
coffee,49
was-hated,49
was-offered,49
riding,49
permitted,49
tied,49
stroked,49
was-stood,48
was-recognise,48
up,48
indulged,48
was-forget,48
was-directed,48
caused,48
was-reach,48
rising,48
was-drawn,48
guess,48
endure,48
belly,48
motioned,48
bedside,48
squeezed,48
was-considered,48
winced,48
shifted,48
glared,48
mistaken,48
consider,48
mission,48
fists,48
consciousness,48
message,48
lead,48
roused,47
calling,47
eaten,47
employer,47
statement,47
servants,47
questioned,47
buried,47
concealed,47
gratitude,47
niece,47
was-visited,47
was-blame,47
was-noticed,47
concern,47
nails,47
service,47
post,47
was-induced,46
air,46
was-understand,46
draw,46
fight,46
understanding,46
jerked,46
was-questioned,46
was-annoyed,46
admit,46
ascended,46
wondering,46
was-served,46
actions,46
save,46
hid,46
clapped,46
apologised,46
enjoying,46
example,46
down,46
opponent,46
ease,46
shadow,46
affections,46
skill,46
was-released,46
resisted,46
indicated,46
fired,46
sorrow,45
spend,45
echoed,45
suggestion,45
note,45
trembling,45
was-betrayed,45
was-threw,45
sisters,45
was-laid,45
keeping,45
backed,45
reverie,45
deny,45
blinked,45
intend,45
flight,45
different,45
built,45
lighted,45
skirt,45
was-receive,45
driven,45
buy,45
trouble,45
was-amazed,44
force,44
was-greet,44
was-is,44
wits,44
required,44
was-calling,44
sides,44
dying,44
mumbled,44
thigh,44
strong,44
worth,44
keeps,44
habits,44
grandmother,44
endured,44
finds,44
preparing,44
neighbours,44
meeting,44
heel,44
tall,44
was-watch,44
support,44
signed,44
was-fascinated,44
was-comfort,44
morning,44
betrayed,44
secured,44
was-changed,44
witnessed,43
claim,43
inherited,43
sipped,43
was-handed,43
delivered,43
ignorance,43
authority,43
grunted,43
accomplished,43
patient,43
nothing,43
baby,43
lied,43
whip,43
growled,43
ambition,43
enthusiasm,43
employed,43
cursed,43
slapped,43
surveyed,43
landed,43
misery,43
drunk,43
line,43
reported,43
passing,43
confusion,43
apron,43
boat,43
switched,43
hesitate,43
ground,43
resented,43
pondered,43
enough,43
twisted,43
spectacles,43
worried,43
was-embraced,43
demeanour,43
vanished,42
moaned,42
weeping,42
reflections,42
stands,42
was-regarding,42
image,42
cigar,42
was-muttered,42
parent,42
was-look,42
smoked,42
sympathy,42
acquaintances,42
interposed,42
was-deceived,42
guilty,42
was-mean,42
comrades,42
was-protect,42
language,42
being,42
dignity,42
devotion,42
pain,42
meaning,42
clutched,42
pants,41
sunk,41
nervous,41
was-permitted,41
refusal,41
reasoned,41
distinguish,41
errand,41
trousers,41
consulted,41
clothing,41
growing,41
behalf,41
order,41
gloves,41
deserved,41
paper,41
fit,41
decide,41
marked,41
loss,41
indifference,41
frightened,41
win,41
beckoned,41
pull,41
gotten,41
tea,41
surroundings,41
was-supported,41
was-failed,41
tasted,40
regained,40
smelled,40
retreated,40
was-pursued,40
triumph,40
train,40
was-impressed,40
subject,40
was-picked,40
opportunity,40
was-promised,40
effort,40
indignation,40
garden,40
was-touch,40
prove,40
arrive,40
was-saluted,40
swear,40
was-kissing,40
ai,40
shaking,40
grip,40
ignorant,40
doubts,40
was-answer,40
was-remember,40
shrieked,40
purchased,40
was-notice,40
art,40
overheard,40
was-attracted,40
hide,39
kindness,39
was-been,39
was-assisted,39
regret,39
hearing,39
discover,39
inquiries,39
secretary,39
was-agitated,39
smiles,39
groped,39
denied,39
collected,39
muscles,39
was-treat,39
established,39
'll,39
hostess,39
conviction,39
was-ushered,39
recall,39
was-warn,39
wrapped,39
balance,39
lacked,39
was-knocked,39
associates,39
couch,39
pulse,39
jealous,39
meal,39
search,39
sons,39
adopted,39
tail,39
asks,39
thanks,39
despised,39
nurse,39
accustomed,38
report,38
slammed,38
wheeled,38
hard,38
tale,38
speed,38
ability,38
was-meeting,38
was-covered,38
incapable,38
was-bringing,38
impressed,38
returning,38
detected,38
extended,38
patience,38
was-confused,38
anything,38
was-retorted,38
threatened,38
moment,38
dined,38
