word,docfreq
tenderness,27
was-eyed,27
pledged,27
travels,27
secure,27
planted,27
was-encouraged,27
wears,27
sink,27
circle,27
adventure,27
victory,27
sweet,27
dance,27
declares,27
was-tried,27
preserved,27
derived,27
sorrows,27
comforted,27
haste,27
beard,27
was-befallen,27
was-wronged,27
issued,27
neglect,27
resting,27
ancestors,27
proposition,27
evinced,27
was-meant,27
aroused,27
church,27
less,27
quit,27
losing,27
was-condemned,27
music,27
was-soothed,26
papa,26
stroked,26
pretend,26
release,26
occupy,26
wild,26
lodging,26
acts,26
constitution,26
awaiting,26
annoyed,26
officers,26
intent,26
adored,26
was-induce,26
attached,26
lonely,26
reserve,26
expressions,26
was-placing,26
was-provided,26
withdraw,26
was-rescued,26
remonstrated,26
embrace,26
was-raise,26
was-looking,26
reward,26
reappeared,26
so,26
was-urging,26
tact,26
enters,26
brains,26
sung,26
swung,26
wrongs,26
was-encountered,26
was-blamed,26
forgiveness,26
perplexed,26
readiness,26
was-admire,26
respected,26
faithful,26
suspicion,26
marched,26
doll,26
was-grown,26
assume,26
valued,26
acknowledge,26
reserved,26
before,26
was-adored,26
report,26
matter,26
lamp,26
was-reproached,26
beloved,26
was-accosted,26
was-rewarded,26
purposes,26
english,26
was-excuse,26
declaration,26
brightened,26
endeavours,26
anguish,26
was-accuse,26
sacrificed,26
cool,26
bounded,26
valet,26
earnestness,26
was-encourage,26
teach,26
was-honoured,25
mark,25
employment,25
was-congratulated,25
evenings,25
blushing,25
doubtless,25
was-try,25
footing,25
banished,25
approaching,25
was-perplexed,25
forbear,25
press,25
was-won,25
boxes,25
was-rendered,25
was-knows,25
entertain,25
sell,25
was-gasped,25
was-implored,25
aim,25
was-examined,25
was-saluted,25
road,25
that,25
groped,25
was-walked,25
was-guide,25
attendants,25
addressing,25
eloquence,25
week,25
was-fixed,25
was-helping,25
relapsed,25
smoked,25
anxieties,25
easy,25
accident,25
whereabouts,25
hath,25
coldness,25
was-refused,25
performance,25
housekeeper,25
prevented,25
summons,25
stock,25
audience,25
was-confounded,25
despise,25
prey,25
was-charged,25
followers,25
was-ruined,25
needle,25
lovely,25
considering,25
absorbed,25
wisdom,25
clerk,25
developed,25
was-lay,25
particular,25
secrets,25
moaned,25
grow,25
wine,25
was-described,25
happen,25
was-covered,25
utmost,25
bethought,25
umbrella,25
implored,25
abilities,25
settle,25
was-attacked,25
resentment,25
bless,25
esteem,25
eyelashes,25
club,25
grows,25
was-press,24
governess,24
witness,24
honoured,24
was-consoled,24
dressing,24
assure,24
kisses,24
was-manage,24
was-thanking,24
prevailed,24
was-beckoned,24
training,24
willingness,24
was-cared,24
chain,24
was-wake,24
refuses,24
tutor,24
traversed,24
wretched,24
pull,24
happier,24
was-confronted,24
foreseen,24
was-entered,24
fine,24
independence,24
beg,24
was-faced,24
studying,24
groom,24
replaced,24
was-denied,24
project,24
consult,24
second,24
burning,24
persevered,24
condescended,24
bell,24
drawing-room,24
cheerfulness,24
liberty,24
devote,24
repaired,24
was-move,24
forefinger,24
was-thrust,24
officer,24
retraced,24
was-fascinated,24
countrymen,24
trod,24
interfere,24
speed,24
lit,24
admirers,24
benefactor,24
sphere,24
revenge,24
