,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
68086,uc1.$b810094|Griffin,uc1.$b810094,1974,m,"Lewis, Philip C.",Horan; | the story of the world's first cure for sex | $c: [by] Philip C. Lewis.,m,,1974,m,0
61713,mdp.39015052609982|Tubby,mdp.39015052609982,1951,m,"Innes, Hammond,",Air bridge.,m,,1951,m,0
76920,mdp.39015034448780|Tommy,mdp.39015034448780,1995,m,"Morris, Mary McGarry.",Songs in ordinary time / | $c: Mary McGarry Morris.,f,,1995,m,0
65732,uc1.b3295296|Jeremy,uc1.b3295296,1962,m,"Wain, John.",Strike the father dead; | a novel.,m,,1962,m,0
65556,uc1.b4369609|Bill,uc1.b4369609,1960,m,"Perlow, Isaac.","The people of ""Exodus"" : | novel / | $c: Yitzchok Perlov ; translated from the Yiddish by Jeannette E. Shoham.",m,,1960,m,0
71969,uc1.b4432356|Mozart,uc1.b4432356,1982,m,"Cravens, Gwyneth.",Love and work : | a novel / | $c: by Gwyneth Cravens.,f,,1982,m,0
72363,uc1.32106005224586|Mickey,uc1.32106005224586,1980,m,"Barnes, Julian.",Metroland / | $c: Julian Barnes.,m,,1980,m,0
65041,mdp.39015011802561|Ed,mdp.39015011802561,1966,m,"Himes, Chester B.,",The big gold dream.,m,,1966,m,0
72627,inu.30000120996891|Weir,inu.30000120996891,1988,m,"McNab, Tom.",The fast men / | $c: Tom McNab.,m,,1988,m,0
60999,mdp.39015065826516|Ashworth,mdp.39015065826516,1951,m,"Bentley, Phyllis Eleanor,",Quorum.,f,,1951,m,0
80369,mdp.39015066900732|Paul,mdp.39015066900732,2007,m,"Follett, Ken.",WORLD WITHOUT END.,m,,2007,m,0
80636,mdp.39015058727333|Larry,mdp.39015058727333,2004,m,"Vivante, Arturo.","Solitude, and other stories / | $c: by Arturo Vivante.",m,,2004,m,0
64224,mdp.39015023974515|ChuMutang,mdp.39015023974515,1962,m,"Zhou, Erfu",Morning in Shanghai. | $c: [Translated by A. C. Barnes],u,,1962,m,0
77059,uc1.32106014453077|Jackson,uc1.32106014453077,1993,m,"Dexter, Colin","Morse's greatest mystery, and other stories / | $c: Colin Dexter",m,,1993,m,0
73549,uc1.32106010568597|Trumbull,uc1.32106010568597,1980,m,"Asimov, Isaac,",Casebook of the Black Widowers / | $c: Isaac Asimov.,m,,1980,m,0
73585,mdp.49015001168658|Crutchley,mdp.49015001168658,1984,m,,The Penguin book of ghost stories / | $c: edited by J.A. Cuddon.,u,,1984,m,0
80207,mdp.39015049697900|Jenks,mdp.39015049697900,2000,m,"Hribal, C. J.",The clouds in Memphis : | stories and novellas / | $c: C.J. Hribal.,u,,2000,m,0
77113,uc1.32106015456905|Vladomir,uc1.32106015456905,1991,m,,Spells of enchantment : | the wondrous fairy tales of Western culture / | $c: edited by Jack Zipes.,u,,1991,m,0
80525,mdp.39015059246770|LordStokes,mdp.39015059246770,2005,m,"Joyce, Graham,",The limits of enchantment : | a novel / | $c: Graham Joyce.,m,,2005,m,0
60705,uc1.$b105952|Mr.Drake,uc1.$b105952,1955,m,"White, Nelia Gardner,",The thorn tree; | a novel.,f,,1955,m,0
60166,inu.39000003613036|WalterPhelan,inu.39000003613036,1952,m,"Bleiler, Everett Franklin,","Science fiction omnibus: | The best science fiction stories, 1949, 1950, | $c: edited by Everett F. Bleiler ad T. E. Dikty. Introd. by Melvin Korshak.",m,,1952,m,0
79936,mdp.39015051921206|KunjoBihari,mdp.39015051921206,2002,m,"Roy, Bhaskar,",An escape into silence / | $c: Bhaskar Roy.,u,,2002,m,0
80847,mdp.39015060124271|DonGiovanni,mdp.39015060124271,2004,m,"Brink, André P. (André Philippus),",Before I forget / | $c: Andre Brink.,u,,2004,m,0
68542,mdp.39015048881828|Joyce,mdp.39015048881828,1975,m,"McGivern, William P.",Night of the juggler : | a novel / | $c: by William P. McGivern.,m,,1975,m,0
80711,mdp.39015070756443|JackieWilson,mdp.39015070756443,2007,m,"Nersesian, Arthur.",The swing voter of Staten Island : | a novel / | $c: Arthur Nersesian.,m,,2007,m,0
64110,mdp.39015062403038|Beeton,mdp.39015062403038,1960,m,"Mortlock, Bill.","Lawyer, heal thyself!",m,,1960,m,0
72314,wu.89012500179|FaustoCoppi,wu.89012500179,1981,m,"Japrisot, Sebastien,",One deadly summer / | $c: Sébastien Japrisot [i.e. J.B. Rossi] ; translated by Alan Sheridan.,u,,1981,m,0
73611,mdp.39015003488361|Manfred,mdp.39015003488361,1980,m,"Murdoch, Iris.",Nuns and soldiers / | $c: Iris Murdoch.,f,,1980,m,0
81090,mdp.39015060369702|Bill,mdp.39015060369702,2004,m,"Cox, Nigel,",Tarzan Presley / | $c: Nigel Cox.,m,,2004,m,0
60818,mdp.39015013951598|Mulvey,mdp.39015013951598,1955,m,"Bemelmans, Ludwig,",The world of Bemelmans; | an omnibus.,m,,1955,m,0
68461,mdp.39015005453595|Kristian,mdp.39015005453595,1974,m,"Hansen, Martin Alfred,",Lucky Kristoffer | $c: [by] Martin A. Hansen. Translated from the Danish by John Jepson Egglishaw. Introd. by Niels Ingwersen.,m,,1974,m,0
60026,uc1.b3687753|Thome,uc1.b3687753,1954,m,"Gaskin, Catherine.",Sara Dane.,f,,1954,m,0
61017,uc1.$b119681|FrancoisUguen,uc1.$b119681,1959,m,"Queffélec, Henri,",The kingdom under the sea. | $c: Translated from the French by Len Ortzen.,u,,1959,m,0
76035,mdp.39015029577601|Ghanshyam,mdp.39015029577601,1991,m,"Aikath-Gyaltsen, Indrani,",Daughters of the house / | $c: Indrani Aikath-Gyaltsen.,u,,1991,m,0
60769,mdp.39015005436715|Macmillan,mdp.39015005436715,1959,m,,"Anthology of children's literature, | $c: by Edna Johnson, Evelyn R. Sickels and Frances Clarke Sayers.",u,,1959,m,0
68039,inu.39000005900944|Nyang,inu.39000005900944,1971,m,"Harman, Humphrey.",Men of Masaba.,m,,1971,m,0
72837,mdp.39015047776375|Dr.Vestal,mdp.39015047776375,1987,m,"Flynn, Robert,",Wanderer Springs : | a novel / | $c: by Robert Flynn.,m,,1987,m,0
73595,mdp.39015011815134|Calvin,mdp.39015011815134,1984,m,"Varley, John,",Titan / | $c: by John Varley ; illustrated by Freff.,m,,1984,m,0
60265,mdp.39015001505422|Jansen,mdp.39015001505422,1956,m,"London, Jack,",Tales of adventure. | $c: Edited by Irving Shepard.,m,,1956,m,0
60171,mdp.39015003673079|TengkuLong,mdp.39015003673079,1956,m,,Where monsoons meet : | the story of Malaya in the form of an anthology / | $c: edited by Donald Moore.,u,,1956,m,0
68632,mdp.39015050982472|Phillip,mdp.39015050982472,1970,m,"Williamson, Henry,",Collected nature stories.,m,,1970,m,0
69842,uc1.$b399827|Jock,uc1.$b399827,1970,m,"Denker, Henry.",The director.,m,,1970,m,0
73494,mdp.49015002947092|Lemke,mdp.49015002947092,1985,m,"King, Stephen,",Thinner / | $c: by Stephen King writing as Richard Bachman.,m,,1985,m,0
80311,mdp.39015059168891|Drew,mdp.39015059168891,2004,m,"Duffy, Maureen.",Alchemy / | $c: Maureen Duffy.,f,,2004,m,0
68473,mdp.39015041832117|Mr.Mordaunt,mdp.39015041832117,1975,m,"Long, Catharine, Lady,",Sir Roland Ashton / | $c: Catharine Long. Mary Spencer / Anne Howard.,f,,1975,m,0
76790,mdp.39015034025646|Carlo,mdp.39015034025646,1994,m,"Alexis, André,",Despair and other stories of Ottawa / | $c: André Alexis.,u,,1994,m,0
64978,uc1.$b784302|Thomas,uc1.$b784302,1968,m,"Gébler, Ernest.",The old man and the girl.,m,,1968,m,0
65359,uc1.b3406977|Edwin,uc1.b3406977,1965,m,"Mayne, William,",Sand. | $c: Illustrated by Margery Gill.,m,,1965,m,0
60082,uc1.$b56694|Jack,uc1.$b56694,1953,m,"Glemser, Bernard,",The blow at the heart.,m,,1953,m,0
61178,uc1.$b272751|KailasBabu,uc1.$b272751,1952,m,"Cerf, Bennett,","An anthology of famous British stories, | $c: edited by Bennett Cerf and Henry C. Moriarty.",m,,1952,m,0
72437,uc1.b4973175|Jay,uc1.b4973175,1986,m,"Walker, Walter.",Rules of the knife fight / | $c: Walter Walker.,m,,1986,m,0
72646,mdp.39015004264001|Dick,mdp.39015004264001,1983,m,"Bragg, Melvyn,",Love and glory / | $c: Melvyn Bragg.,m,,1983,m,0
72063,mdp.39015049862694|Alex,mdp.39015049862694,1987,m,"Keefer, Janice Kulyk,",Transfigurations / | $c: Janice Kulyk Keefer.,f,,1987,m,0
80646,inu.30000115595971|Fazer,inu.30000115595971,2007,m,"Shaibu, F. O.","The Prince, the alligator and the golden eggs / | $c: F.O. Shaibu.",u,,2007,m,0
77458,pst.000045657023|Peter,pst.000045657023,1994,m,,"The American tradition in literature / | $c: edited by George Perkins, Barbara Perkins.",u,,1994,m,0
64760,uc1.$b243816|Brian,uc1.$b243816,1965,m,"Johnson, Josephine Winslow,","The sorcerer's son, | and other stories | $c: [by] Josephine W. Johnson.",f,,1965,m,0
76067,uc1.32106012972540|Lewis,uc1.32106012972540,1996,m,"Dunmore, Helen,",Talking to the dead / | $c: Helen Dunmore,f,,1996,m,0
76263,mdp.39015046463629|RobertBaratheon,mdp.39015046463629,1999,m,"Martin, George R. R.",A clash of kings / | $c: George R.R. Martin.,m,,1999,m,0
79928,mdp.39015042569924|Yoda,mdp.39015042569924,2000,m,"Bear, Greg,",Rogue planet / | $c: Greg Bear.,m,,2000,m,0
61657,uc1.$b86048|Paul,uc1.$b86048,1953,m,"Bottome, Phyllis,",The challenge.,f,,1953,m,0
60940,mdp.39015016435524|Stan,mdp.39015016435524,1952,m,"Hicks, Granville,","There was a man in our town, | a novel.",m,,1952,m,0
69847,uc1.$b808977|Joe,uc1.$b808977,1970,m,"Bennett, Hal,",Lord of dark places.,m,,1970,m,0
68312,uc1.b5015165|VonNeumann,uc1.b5015165,1970,m,"Jones, Roger,",A hard day at the Holy Office.,m,,1970,m,0
65380,mdp.39015047636645|Chacko,mdp.39015047636645,1969,m,"Anderson, Kenneth,",The fires of passion.,m,,1969,m,0
64041,inu.39000005809632|Blais*,inu.39000005809632,1966,m,"Boswell, Hazel.","Legends of Quebec, | from the land of the golden dog. | $c: Ilustrated by the author.",f,,1966,m,0
73607,mdp.49015002980614|Whitman,mdp.49015002980614,1983,m,"Moss, Robert,",Monimbo : | a novel / | $c: by Robert Moss and Arnaud de Borchgrave.,m,,1983,m,0
72026,uc1.b3741298|RupertWalker,uc1.b3741298,1989,m,"Watson, Peter,",Landscape of lies / | $c: Peter Watson.,m,,1989,m,0
76926,mdp.39015069123910|HowardPhillips,mdp.39015069123910,1993,m,,"100 ghastly little ghost stories / | $c: edited by Stefan R. Dziemianowicz, Robert A. [i.e. E] Weinberg & Martin H. Greenberg.",u,,1993,m,0
80078,mdp.39015061328574|Bach,mdp.39015061328574,2001,m,"Chimera, Hertzan.",Szmonhfu : | a novel / | $c: Hertzan Chimera.,u,,2001,m,0
61457,osu.32435067637413|Antonio,osu.32435067637413,1955,m,,The animal story book / | $c: edited by Ernest Thompson Seton.,u,,1955,m,0
65663,uc1.b3346168|Maclntyre,uc1.b3346168,1966,m,"Baker, Sherman.",The making.,m,,1966,m,0
68464,mdp.39015012965334|Carlo,mdp.39015012965334,1977,m,"Stewart, Michael.",Belle / | $c: Michael Stewart.,m,,1977,m,0
60404,mdp.39015000612385|Dr.Kinsey,mdp.39015000612385,1950,m,"Skinner, Cornelia Otis,",Nuts in May. | $c: Drawings by Alajalov.,f,,1950,m,0
61039,uc1.$b105645|Smurthwaite,uc1.$b105645,1955,m,"Spring, Howard,",These lovers fled away / | $c: by Howard Spring.,m,,1955,m,0
68056,mdp.39015019966160|Gerard,mdp.39015019966160,1972,m,"Merle, Robert,",Behind the glass. | $c: Translated by Derek Coltman.,m,,1972,m,0
81159,mdp.39015076848962|AjmalMian,mdp.39015076848962,2006,m,"Ali, Sitara,",The marble castle / | $c: Sitara Ali.,u,,2006,m,0
72877,mdp.39015016716030|Paul,mdp.39015016716030,1982,m,"Salkey, Andrew.",The late emancipation of Jerry Stover / | $c: Andrew Salkey.,m,,1982,m,0
72665,uc1.b4564954|Ashok,uc1.b4564954,1982,m,,Anniversary : | a collection of Hindi short stories / | $c: compiled and translated by Jai Vrat.,u,,1982,m,0
77573,pst.000020684921|Victor,pst.000020684921,1991,m,,The Harper anthology of fiction / | $c: [edited by] Sylvan Barnet.,u,,1991,m,0
81211,mdp.39015049496972|Nathan,mdp.39015049496972,2000,m,"Zelitch, Simone.",Louisa / | $c: Simone Zelitch.,f,,2000,m,0
65541,uc1.$b119154|Giambattista,uc1.$b119154,1968,m,"Kingston, Jeremy.",Love among the unicorns.,m,,1968,m,0
68765,mdp.39015030735487|FarmerMutter,mdp.39015030735487,1978,m,"Beer, Patricia.",Moon's Ottery / | $c: Patricia Beer.,f,,1978,m,0
72199,mdp.39015014286903|Tim,mdp.39015014286903,1988,m,"Dilworth, Sharon.",The long white / | $c: Sharon Dilworth.,f,,1988,m,0
60655,uc1.b3710789|Mr.Pomfret,uc1.b3710789,1959,m,"O'Connor, William Van,",Campus on the river.,m,,1959,m,0
72677,uc1.32106013896318|Reynaud,uc1.32106013896318,1982,m,"Steel, Danielle.",Crossings / | $c: Danielle Steel.,f,,1982,m,0
81395,mdp.39015055802360|StevenVoicu,mdp.39015055802360,2002,m,"Cunningham, Laura.",Beautiful bodies : | a novel / | $c: Laura Shaine Cunningham.,f,,2002,m,0
76151,mdp.39015062492122|Constantine,mdp.39015062492122,1999,m,"Tsirkinidēs, Charēs,",The red river : | a historical tale / | $c: Harry Tsirkinidis ; translated by Stratos and Xanthoula Mavrantonis.,u,,1999,m,0
64236,pst.000063368345|Angelo,pst.000063368345,1960,m,"McCorry, Vincent P.,",Monsignor Connolly of St. Gregory's Parish.,m,,1960,m,0
72202,mdp.39015015505939|Anthony,mdp.39015015505939,1989,m,"Boswell, Robert,",The geography of desire / | $c: Robert Boswell.,m,,1989,m,0
69066,pst.000045306211|Mr.Taylor,pst.000045306211,1977,m,,Solo : | women on woman alone / | $c: edited by Linda Hamalian and Leo Hamalian.,u,,1977,m,0
60773,mdp.39015016444013|Jaques,mdp.39015016444013,1953,m,"Cottrell, Dorothy Wilkinson,",The silent reefs.,f,,1953,m,0
80268,mdp.39015058730394|Green,mdp.39015058730394,2002,m,"Jamal, Ashraf.",The shades / | $c: Ashraf Jamal.,u,,2002,m,0
60110,mdp.39015000542947|Wes,mdp.39015000542947,1954,m,"Patton, Frances Gray.","Good morning, Miss Dove; | $c: illustrated by Garrett Price.",f,,1954,m,0
73170,mdp.39015001044778|BrianAlick,mdp.39015001044778,1980,m,"Mosley, Nicholas,",Imago bird : | a novel / | $c: by Nicholas Mosley.,m,,1980,m,0
76096,mdp.39015037818021|Mickiewicz,mdp.39015037818021,1996,m,,Stranger in our midst : | images of the Jew in Polish literature / | $c: edited with an introduction by Harold B. Segel.,u,,1996,m,0
68808,pst.000053377524|Pooh,pst.000053377524,1977,m,,Sharing literature with children : | a thematic anthology / | $c: [edited by] Francelia Butler.,u,,1977,m,0
69298,mdp.39015005188258|Geoffrey,mdp.39015005188258,1977,m,"Wilson, A. N.,",The sweets of Pimlico / | $c: A. N. Wilson.,m,,1977,m,0
81378,mdp.39015058813117|Dan,mdp.39015058813117,2003,m,"Hamann, H. T. (Hilary Thayer)",Anthropology of an American girl : | a novel / | $c: by H.T. Hamann.,f,,2003,m,0
63990,mdp.39015001573347|Charles,mdp.39015001573347,1961,m,"Firbank, Ronald,",The complete Ronald Firbank. | $c: With a pref. by Anthony Powell.,m,,1961,m,0
76691,mdp.39015029193391|Lawrence,mdp.39015029193391,1992,m,"Scott, Mary.",Not in Newbury / | $c: Mary Scott.,f,,1992,m,0
73341,mdp.39015014520202|Ralphie,mdp.39015014520202,1986,m,"Breslin, Jimmy.",Table money / | $c: Jimmy Breslin.,m,,1986,m,0
64859,mdp.39015000638364|Bui,mdp.39015000638364,1965,m,"Lederer, William J.,",Sarkhan | $c: [by] William J. Lederer and Eugene Burdick.,m,,1965,m,0
76774,mdp.39015061470020|Charlie,mdp.39015061470020,1999,m,"King, Katy.",The attic was an unused room : | an Irish-American five generation portrait / | $c: Katy King.,f,,1999,m,0
72320,mdp.39015008990346|Steger,mdp.39015008990346,1984,m,"Levin, Meyer,",Compulsion / | $c: Meyer Levin ; introduction by Merle Miller.,m,,1984,m,0
69574,mdp.39015013004513|Lorrell,mdp.39015013004513,1973,m,"Waugh, Harriet,","Mirror, mirror; | a novel.",f,,1973,m,0
60118,mdp.39015014665916|Faust,mdp.39015014665916,1951,m,"O'Hara, John,","All the girls he wanted, & other stories.",m,,1951,m,0
60179,mdp.39015028488222|Mr.Adams,mdp.39015028488222,1959,m,"Thirkell, Angela,",Love at all ages.,f,,1959,m,0
80704,mdp.39015056835617|Mr.Ibn,mdp.39015056835617,2003,m,"Kelley, Norman,","A phat death : | (or, the last days of noir soul) / | $c: Norman Kelley.",m,,2003,m,0
79956,mdp.39015061443068|Dad,mdp.39015061443068,2005,m,"Jones, Stephen Graham,",Bleed into me : | a book of stories / | $c: Stephen Graham Jones.,m,,2005,m,0
60364,uc1.$b86005|EdwardBarnes,uc1.$b86005,1957,m,"Betts, Doris.",Tall houses in winter.,f,,1957,m,0
72350,mdp.39015012432152|Zob,mdp.39015012432152,1987,m,"Tournier, Michel.",The golden droplet / | $c: Michel Tournier ; translated from the French by Barbara Wright.,m,,1987,m,0
68178,mdp.39015053617646|MrBurke,mdp.39015053617646,1975,m,"Mount, Ferdinand,",The man who rode Ampersand / | $c: by Ferdinand Mount.,m,,1975,m,0
64300,mdp.39015014828654|Daddy,mdp.39015014828654,1961,m,"Nzekwu, Onuora,",Wand of noble wood / | $c: Onuora Nzekwu.,u,,1961,m,0
61352,mdp.39015005395770|Frederik,mdp.39015005395770,1954,m,"Hansen, Martin Alfred,",The Liar.,m,,1954,m,0
81916,mdp.39015056439246|Ezra,mdp.39015056439246,2000,m,"Moore, John L.,",The breaking of Ezra Riley : | a novel / | $c: John L. Moore.,m,,2000,m,0
76167,inu.30000057313474|Buddha,inu.30000057313474,1997,m,"Di Filippo, Paul,",Ciphers : | a novel / | $c: Paul Di Filippo.,m,,1997,m,0
72062,mdp.39015048987088|Rene,mdp.39015048987088,1987,m,"Pantoja-Hidalgo, Cristina,",Ballad of a lost season and other stories / | y Cristina P. Hidalgo.,f,,1987,m,0
69748,mdp.39015030945862|Brennan,mdp.39015030945862,1973,m,"Anderson, Garrett.",Brennan's book; | a novel.,m,,1973,m,0
69226,uc1.b4368501|Yount,uc1.b4368501,1976,m,"Steelman, Robert J.",Portrait of a Sioux / | $c: Robert J. Steelman.,m,,1976,m,0
69512,mdp.39015058012330|Robert,mdp.39015058012330,1978,m,"Beattie, Ann.",Secrets and surprises : | short stories / | $c: by Ann Beattie.,f,,1978,m,0
61590,osu.32435066354028|RobertManners,osu.32435066354028,1953,m,"Einstein, Charles.",The bloody spur / | $c: by Charles Einstein.,m,,1953,m,0
72862,mdp.39015016886353|Rose,mdp.39015016886353,1989,m,,"With a fly's eye, whale's wit, and woman's heart : | animals and women / | $c: edited by Theresa Corrigan and Stephanie T. Hoppe.",u,,1989,m,0
60948,uc1.$b105849|Mr.Wilson,uc1.$b105849,1953,m,"Viertel, Peter.","White, hunter, black heart.",m,,1953,m,0
69006,pst.000014226748|Belcher,pst.000014226748,1972,m,"Murphy, Geraldine",A momentary stay : | a short story collection. / | $c: Edited by Geraldine Murphy.,f,,1972,m,0
61474,mdp.39076000700687|Don,mdp.39076000700687,1950,m,"Lawrence, D. H. (David Herbert),","The woman who rode away, and other stories / | $c: D.H. Lawrence.",m,,1950,m,0
81291,mdp.39015059159031|Carl,mdp.39015059159031,2004,m,,A Different plain : | contemporary Nebraska fiction writers / | $c: edited by Ladette Randolph ; introduction by Mary Pipher.,u,,2004,m,0
80111,mdp.39015049645867|Heinrich,mdp.39015049645867,2000,m,"Spark, Muriel.",Aiding and abetting / | $c: by Muriel Spark.,f,,2000,m,0
76933,inu.30000067332779|MrDuru,inu.30000067332779,1998,m,"Anugwom, A. J. O.",The second wife / | $c: A.J.O. Anugwom.,u,,1998,m,0
72512,uc1.32106006619404|FatTim,uc1.32106006619404,1983,m,"Hannah, Barry.",The tennis handsome / | $c: Barry Hannah.,m,,1983,m,0
68868,uc1.32106002161666|Luther,uc1.32106002161666,1979,m,"Bishop, Michael.",Catacomb years / | $c: Michael Bishop.,m,,1979,m,0
60450,mdp.39015031604526|Wolters,mdp.39015031604526,1957,m,"Böll, Heinrich,",The unguarded house. | $c: Translated by Mervyn Savill.,u,,1957,m,0
80729,mdp.39015069302761|Miranda,mdp.39015069302761,2007,m,"Gaige, Amity,",The folded world / | $c: by Amity Gaige.,f,,2007,m,0
77019,pst.000043158379|Gerard,pst.000043158379,1998,m,"Jones, Roderick,",Nightpictures / | $c: Rod Jones.,m,,1998,m,0
65746,mdp.39076006806413|Pemberton,mdp.39076006806413,1969,m,"Coyle, William.",The young man in American literature; | the initiation theme.,m,,1969,m,0
72310,uc1.b4446932|David,uc1.b4446932,1981,m,"Hufford, Susan.",Reflections / | $c: Susan Hufford.,f,,1981,m,0
73475,uc1.32106006844721|Pertinax,uc1.32106006844721,1985,m,"Wangerin, Walter.","The book of sorrows / | $c: Walter Wangerin, Jr.",m,,1985,m,0
81079,pst.000066451105|Ricky,pst.000066451105,2003,m,"Prince, Leondrei.",Bloody money : | who said da game was fair? : a novel / | $c: by Leondrei Prince.,u,,2003,m,0
60515,mdp.39015016446802|Bill,mdp.39015016446802,1950,m,"Comyn, Kenneth Fitzwilliam,",Dawn behind the tamarisks.,m,,1950,m,0
61780,mdp.39015031307518|Beladar,mdp.39015031307518,1953,m,"Weinreb, Nathaniel Norsen.",The Babylonians.,m,,1953,m,0
72645,mdp.39015002518291|EliasWhately,mdp.39015002518291,1982,m,,"Science fiction A to Z : | a dictionary of the great s.f. themes / | $c: collected by Isaac Asimov, Martin H. Greenberg, Charles G. Waugh ; with an introduction by Isaac Asimov.",u,,1982,m,0
81182,mdp.39015062522720|Weil,mdp.39015062522720,2006,m,,D.C. noir / | $c: edited by George Pelecanos.,u,,2006,m,0
65530,mdp.39015050559379|Richard,mdp.39015050559379,1967,m,"Horgan, Paul,",The peach stone; | stories from four decades.,m,,1967,m,0
60121,mdp.39015016440177|MinkTails,mdp.39015016440177,1956,m,"Fisher, Vardis,",Pemmican; | a novel of the Hudson's Bay Company.,m,,1956,m,0
68047,mdp.39015003350090|Williams,mdp.39015003350090,1977,m,"Epps, Garrett.",The shad treatment : | a novel / | $c: by Garrett Epps.,m,,1977,m,0
61312,mdp.39015073494505|Clem,mdp.39015073494505,1958,m,"Wright, Richard,",The long dream : | a novel / | $c: by Richard Wright.,m,,1958,m,0
72259,mdp.39015048872066|Adam,mdp.39015048872066,1987,m,,An Anthology of Sinhalese literature of the twentieth century / | $c: selected by the UNESCO National Commission of Sri Lanka ; edited and with an introduction by C.H.B. Reynolds ; translated by D.M. de Silva ... [et al.],u,,1987,m,0
76205,uc1.32106016943760|Danny,uc1.32106016943760,1995,m,"Kennedy, A. L",Now that you're back / | $c: A.L. Kennedy,u,,1995,m,0
64822,mdp.39015028562703|Jay,mdp.39015028562703,1963,m,"Baraka, Amiri,","The moderns; : | an anthology of new writing in America, / | $c: edited with an introd. by LeRoi Jones.",u,,1963,m,0
72470,mdp.39015028717380|Parker,mdp.39015028717380,1982,m,"Nye, Robert.",The voyage of the Destiny / | $c: Robert Nye.,m,,1982,m,0
71973,uc1.b4450911|Eric,uc1.b4450911,1983,m,"Fosburgh, Lacey,",Old money / | $c: Lacey Fosburgh,u,,1983,m,0
69243,mdp.39015066650121|Vincent,mdp.39015066650121,1975,m,"Ekwensi, Cyprian.",Restless city | and Christmas gold : with other stories / | $c: Cyprian Ekwensi.,m,,1975,m,0
61209,mdp.39015016455787|Digby,mdp.39015016455787,1950,m,"Brahms, Caryl,",You were there | $c: [by] Caryl Brahms [pseud.] & S. J. Simon [pseud.],f,,1950,m,0
77318,mdp.49015002164094|Brandon,mdp.49015002164094,1990,m,"Asimov, Isaac,",The complete stories / | $c: Isaac Asimov.,m,,1990,m,0
77064,mdp.39015032839188|Peters,mdp.39015032839188,1993,m,"George, Nelson.",Urban romance : | a novel of New York in the '80s / | $c: Nelson George.,m,,1993,m,0
73797,mdp.39015018948201|Mallory,mdp.39015018948201,1988,m,"Van Asten, Gail.",The Blind knight / | $c: Gail Van Asten.,f,,1988,m,0
76697,mdp.49015001472522|VitalyNikitich,mdp.49015001472522,1990,m,"Voĭnovich, Vladimir,",Moscow 2042 / | $c: Vladimir Voinovich ; translated from the Russian by Richard Lourie with a new afterword by the author.,m,,1990,m,0
76763,uc1.32106012773187|Davie,uc1.32106012773187,1995,m,"Benzie, Alex",The year's midnight / | $c: Alex Benzie,m,,1995,m,0
69348,mdp.39015013245371|Kay,mdp.39015013245371,1976,m,"Jordan, Robin.","Speak out, my heart / | $c: by Robin Jordan.",u,,1976,m,0
76682,mdp.39015066049159|Carlos,mdp.39015066049159,1992,m,"McCarthy, Cormac,",All the pretty horses / | $c: Cormac McCarthy.,m,,1992,m,0
79932,mdp.39015050245953|WillTilley,mdp.39015050245953,2000,m,"Payne, David (William David)",Gravesend light : | a novel / | $c: David Payne.,m,,2000,m,0
76303,mdp.49015002301118|Max,mdp.49015002301118,1995,m,,Ancestral house : | the Black short story in the Americas and Europe / | $c: edited by Charles H. Rowell.,u,,1995,m,0
76525,mdp.39015034268485|Arturo,mdp.39015034268485,1995,m,"Juarez, Tina.",Call no man master / | $c: by Tina Juárez.,f,,1995,m,0
80211,mdp.39015051768664|Somesh,mdp.39015051768664,2002,m,,The weretiger : | stories of the supernatural / | $c: Shaiontoni Bose ... [et al.].,u,,2002,m,0
77169,mdp.39015042051493|Eid,mdp.39015042051493,1997,m,,"The complete sagas of Icelanders, including 49 tales / | $c: general editor, Viðar Hreinsson ; editorial team, Robert Cook ... [et al.] ; introduction by Robert Kellogg",u,,1997,m,0
71936,mdp.39015015498119|RansomMcClain,mdp.39015015498119,1986,m,"Smith, Lee,",Family linen / | $c: Lee Smith.,f,,1986,m,0
64052,mdp.39015008616313|Fogel,mdp.39015008616313,1968,m,"Singer, Isaac Bashevis,",The séance and other stories / | $c: Isaac Bashevis Singer.,m,,1968,m,0
68331,pst.000012777860|John,pst.000012777860,1977,m,"Vidal, Gore,",Julian : | a novel / | $c: by Gore Vidal.,m,,1977,m,0
77895,uc1.b4365433|Bauman,uc1.b4365433,1990,m,"Smith, Mitchell,",Stone city : | a novel / | $c: Mitchell Smith,m,,1990,m,0
68112,mdp.39015004997170|Joseph,mdp.39015004997170,1975,m,"Śivaśaṅkarapiḷḷa, Takal̲i,",Scavenger's son / | $c: T. Sivasankara Pillai ; translated by R. E. Asher.,u,,1975,m,0
81481,mdp.39015062609014|Paul,mdp.39015062609014,2005,m,"Coetzee, J. M.,",Slow man / | $c: J.M. Coetzee.,m,,2005,m,0
81436,mdp.39015059163967|Walter,mdp.39015059163967,2004,m,"Miner, Valerie.",Abundant light : | short fiction / | $c: by Valerie Miner.,f,,2004,m,0
68864,mdp.39015056670477|Bronson,mdp.39015056670477,1975,m,"Kuttner, Henry.",The best of Henry Kuttner / | $c: by Henry Kuttner ; with a special introduction by Ray Bradbury.,m,,1975,m,0
65214,uc1.32106002088166|DaleVarney,uc1.32106002088166,1964,m,"Ballard, Todhunter,","Desperation Valley; | a novel of the Cherokee strip, | $c: by John Hunter.",m,,1964,m,0
81658,inu.30000094693979|Bobby,inu.30000094693979,2003,m,"Okoreaffia, Obasi.",The return to anarchy / | $c: Obasi Okoreaffia.,u,,2003,m,0
