chargender,authgender,date,characters,speaking,agent,mod,patient,poss,total
f,m,1897,895,139613,26514,2110,6437,17259,52320
f,m,1898,922,120817,24533,2118,5779,15836,48266
f,m,1899,868,131455,25220,1986,5864,16336,49406
f,m,1900,1244,204461,37439,2924,8699,22173,71235
f,m,1901,1073,236670,38631,2816,8279,23954,73680
f,m,1902,1066,204155,36943,2707,8290,24357,72297
f,m,1903,969,175536,35477,2590,7833,21179,67079
f,m,1904,969,173077,31029,2525,6492,19471,59517
f,m,1905,896,144832,27941,2214,6152,17565,53872
f,m,1906,931,156653,35342,2573,7449,21344,66708
f,m,1907,599,100838,18065,1333,3867,11224,34489
f,m,1908,832,109510,23941,2025,5640,14614,46220
f,m,1909,912,191687,32757,2468,7068,19431,61724
f,m,1910,975,169496,33330,2488,7025,19485,62328
f,m,1911,817,177436,28254,2223,6247,17131,53855
f,m,1912,900,177921,33453,2586,7411,19636,63086
f,m,1913,843,173813,32561,2550,6641,18252,60004
f,m,1914,727,146287,28901,2358,6450,17143,54852
f,m,1915,727,162887,35952,3021,7161,20497,66631
f,m,1916,1039,222209,42742,3237,9297,24750,80026
f,m,1917,884,163696,36077,2763,7379,20731,66950
f,m,1918,686,117102,25362,1888,4724,14566,46540
f,m,1919,797,158271,32738,2508,7095,18980,61321
f,m,1920,828,166819,34214,2844,6810,19116,62984
f,m,1921,946,196085,39075,2893,8491,23573,74032
f,m,1922,1157,190660,40502,3489,8827,24555,77373
f,m,1923,359,61930,13265,1128,2780,6942,24115
f,m,1924,289,60831,15283,1098,3165,8663,28209
f,m,1925,510,115544,26556,2325,5716,14888,49485
f,m,1926,362,81226,19251,1452,3650,9517,33870
f,m,1927,393,43305,15140,1263,3119,8332,27854
f,m,1928,435,57379,14376,1178,2711,7341,25606
f,m,1929,689,100925,24279,1974,4673,12682,43608
f,m,1930,490,43788,12509,1118,2688,7188,23503
f,m,1931,499,115014,25019,1683,5158,13637,45497
f,m,1932,627,90079,23876,1818,4717,12091,42502
f,m,1933,481,71751,20893,1644,3891,10668,37096
f,m,1934,714,126285,26349,1963,5133,13402,46847
f,m,1935,417,56910,12517,981,2594,6873,22965
f,m,1936,535,99965,22409,1406,4407,11252,39474
f,m,1937,575,112667,22597,1725,3991,9958,38271
f,m,1938,491,64480,17292,1310,3344,8092,30038
f,m,1939,734,124584,26466,1868,4954,12360,45648
f,m,1940,453,86670,19457,1408,3721,8759,33345
f,m,1941,496,87661,19010,1226,3383,8850,32469
f,m,1942,384,64347,16405,1175,3530,7371,28481
f,m,1943,335,48450,11450,790,2424,5163,19827
f,m,1944,313,44582,14370,1061,2768,5734,23933
f,m,1945,491,58534,21854,1621,4053,10079,37607
f,m,1946,616,95751,24730,1825,4913,12385,43853
f,m,1947,663,189609,38230,2846,6929,17553,65558
f,m,1948,761,127221,32013,2234,6092,15996,56335
f,m,1949,578,111978,24423,1832,5039,13861,45155
f,m,1950,749,121791,27443,2144,5791,14955,50333
f,m,1951,328,72712,15396,927,2657,7276,26256
f,m,1952,333,49928,10747,709,2039,5061,18556
f,m,1953,374,66178,16129,1030,2878,7994,28031
f,m,1954,391,54909,14392,1044,2764,6629,24829
f,m,1955,483,97613,20950,1553,3794,9993,36290
f,m,1956,425,63401,15381,1082,2652,7293,26408
f,m,1957,378,55369,15203,978,2649,6297,25127
f,m,1958,556,94131,24936,1748,4338,11974,42996
f,m,1959,402,66164,14326,988,2707,6461,24482
f,m,1960,356,46956,12099,858,2373,5787,21117
f,m,1961,551,76704,19593,1426,3716,9061,33796
f,m,1962,624,100647,20937,1463,3881,10527,36808
f,m,1963,394,55017,13934,1031,2559,6345,23869
f,m,1964,500,82508,19938,1488,3890,9860,35176
f,m,1965,512,57399,15774,1150,2874,7161,26959
f,m,1966,390,54810,13801,947,2747,6663,24158
f,m,1967,523,71149,22671,1510,3839,10582,38602
f,m,1968,382,45908,12262,976,2417,6360,22015
f,m,1969,546,77197,21290,1443,3555,10445,36733
f,m,1970,786,121681,34037,2454,6019,15638,58148
f,m,1971,612,58921,20256,1377,3782,10898,36313
f,m,1972,652,84289,20804,1394,3717,9537,35452
f,m,1973,837,95235,21954,1586,4178,11078,38796
f,m,1974,743,83344,21216,1557,3920,10071,36764
f,m,1975,723,111567,29237,1758,4886,14822,50703
f,m,1976,1062,155649,38539,2688,6874,20071,68172
f,m,1977,858,154808,43010,2772,6932,20502,73216
f,m,1978,1022,185759,53686,3391,8858,27143,93078
f,m,1979,824,152167,42012,2746,6899,19219,70876
f,m,1980,1163,193563,56157,3785,10361,27331,97634
f,m,1981,1166,233254,60674,3790,9759,29037,103260
f,m,1982,1006,204611,52158,3473,8882,23463,87976
f,m,1983,958,141457,40940,2826,7078,20460,71304
f,m,1984,1423,242694,61979,4429,11058,32954,110420
f,m,1985,1523,272734,71275,4022,11686,31834,118817
f,m,1986,1290,273820,68268,4014,11484,35690,119456
f,m,1987,1746,297039,77674,4965,13454,38743,134836
f,m,1988,1890,252840,69214,4499,12306,35477,121496
f,m,1989,1904,297323,87626,5950,15745,45720,155041
f,m,1990,2160,368401,92188,5753,16190,44588,158719
m,u,1880,196,27936,3981,457,1109,2703,8250
m,u,1881,161,11482,3015,268,966,2066,6315
m,u,1882,100,18312,2963,194,802,1753,5712
m,u,1883,165,15090,2656,313,716,1931,5616
m,u,1884,179,10009,1364,127,471,971,2933
m,u,1885,150,7179,2619,254,705,1335,4913
m,u,1886,229,20263,5851,458,1442,3392,11143
m,u,1887,122,7138,1385,104,358,711,2558
m,u,1888,137,8447,2099,121,461,1227,3908
m,u,1889,101,6206,1080,107,261,696,2144
m,u,1890,161,11595,2509,235,649,1899,5292
m,u,1891,184,22152,3941,313,951,3076,8281
m,u,1892,170,18923,4689,275,1191,3013,9168
m,u,1893,202,19653,4227,342,1086,2263,7918
m,u,1894,93,17462,2570,244,483,1432,4729
m,u,1895,121,11297,3823,338,838,2569,7568
m,u,1896,139,16979,3328,258,829,1944,6359
m,u,1897,104,10643,3282,221,668,2238,6409
m,u,1898,227,20012,4370,379,1122,3077,8948
m,u,1899,220,15923,3088,268,741,1617,5714
m,u,1900,631,71841,15386,1043,3661,9035,29125
m,u,1901,371,64040,8966,667,2178,4532,16343
m,u,1902,197,14566,3144,241,823,1454,5662
m,u,1903,266,43050,5641,517,1513,3288,10959
m,u,1904,166,8572,2155,199,481,1263,4098
m,u,1905,145,6771,1523,126,292,656,2597
m,u,1906,139,18713,2995,290,851,1757,5893
m,u,1907,37,3546,550,65,166,217,998
m,u,1908,234,18342,3634,294,653,1783,6364
m,u,1909,120,2247,978,105,339,943,2365
m,u,1910,157,20717,3969,274,1008,2373,7624
m,u,1911,283,32136,4591,287,1452,2170,8500
m,u,1912,49,2380,593,44,111,371,1119
m,u,1913,218,21457,4381,339,923,2241,7884
m,u,1914,62,5876,1088,90,323,718,2219
m,u,1915,270,25493,5221,376,1370,2571,9538
m,u,1916,136,13722,3555,194,691,1715,6155
m,u,1917,30,9058,1417,151,433,766,2767
m,u,1918,42,7062,864,44,136,460,1504
m,u,1919,120,8787,2270,211,479,1152,4112
m,u,1920,182,27180,4271,403,909,2188,7771
m,u,1921,14,3755,450,31,152,79,712
m,u,1922,121,19014,3193,105,683,1398,5379
m,u,1923,0,0,0,0,0,0,0
m,u,1924,26,377,118,17,19,69,223
m,u,1925,0,0,0,0,0,0,0
m,u,1926,52,8836,1244,88,461,428,2221
m,u,1927,38,3914,977,61,165,662,1865
m,u,1928,0,0,0,0,0,0,0
m,u,1929,57,12873,1732,87,367,826,3012
m,u,1930,58,18850,1752,45,321,787,2905
m,u,1931,37,11804,1546,82,332,890,2850
m,u,1932,152,47923,6465,390,1491,3319,11665
m,u,1933,115,26953,3670,236,803,2314,7023
m,u,1934,117,30378,3711,201,784,1799,6495
m,u,1935,32,1534,418,46,124,141,729
m,u,1936,70,17051,2524,117,463,1161,4265
m,u,1937,31,9971,1302,57,243,453,2055
m,u,1938,64,8268,3292,137,698,1275,5402
m,u,1939,63,5342,1131,82,278,662,2153
m,u,1940,16,1172,477,47,65,216,805
m,u,1941,0,0,0,0,0,0,0
m,u,1942,78,83,2398,149,507,904,3958
m,u,1943,46,11127,1879,82,452,814,3227
m,u,1944,103,8672,1849,122,454,983,3408
m,u,1945,48,26,1843,89,332,712,2976
m,u,1946,0,0,0,0,0,0,0
m,u,1947,0,0,0,0,0,0,0
m,u,1948,58,15082,2669,143,426,1081,4319
m,u,1949,69,13275,2644,210,527,1024,4405
m,u,1950,0,0,0,0,0,0,0
m,u,1951,104,16748,2914,168,450,1101,4633
m,u,1952,41,3456,1286,69,227,714,2296
m,u,1953,29,5985,1387,59,231,597,2274
m,u,1954,0,0,0,0,0,0,0
m,u,1955,34,11856,3095,133,549,981,4758
m,u,1956,0,0,0,0,0,0,0
m,u,1957,0,0,0,0,0,0,0
m,u,1958,67,70,2237,105,349,845,3536
m,u,1959,0,0,0,0,0,0,0
m,u,1960,0,0,0,0,0,0,0
m,u,1961,0,0,0,0,0,0,0
m,u,1962,0,0,0,0,0,0,0
m,u,1963,0,0,0,0,0,0,0
m,u,1964,48,10179,2042,100,326,782,3250
m,u,1965,0,0,0,0,0,0,0
m,u,1966,0,0,0,0,0,0,0
m,u,1967,0,0,0,0,0,0,0
m,u,1968,0,0,0,0,0,0,0
m,u,1969,58,3996,1729,100,257,687,2773
m,u,1970,47,7211,868,87,170,308,1433
m,u,1971,26,2545,434,26,60,122,642
m,u,1972,0,0,0,0,0,0,0
m,u,1973,0,0,0,0,0,0,0
m,u,1974,0,0,0,0,0,0,0
m,u,1975,52,5338,1347,89,259,586,2281
m,u,1976,0,0,0,0,0,0,0
m,u,1977,47,4416,1132,77,229,574,2012
m,u,1978,152,9655,3411,217,665,1686,5979
m,u,1979,0,0,0,0,0,0,0
m,u,1980,55,6088,2220,140,410,963,3733
m,u,1981,175,16673,3881,360,655,1407,6303
m,u,1982,115,10724,3020,314,593,1429,5356
m,u,1983,82,9905,2977,202,516,1422,5117
m,u,1984,210,40461,8792,742,1653,3502,14689
m,u,1985,63,4654,2479,224,441,1109,4253
m,u,1986,216,43731,8814,548,1563,3708,14633
m,u,1987,109,18642,3542,270,710,1895,6417
m,u,1988,164,25786,5906,381,987,3496,10770
m,u,1989,201,42617,10877,560,1574,5487,18498
m,u,1990,194,24032,5509,424,1115,2641,9689
m,f,1880,698,74040,14507,1430,3355,7631,26923
m,f,1881,649,79317,12297,1018,3240,6766,23321
m,f,1882,862,73251,13618,1062,3187,6940,24807
m,f,1883,994,94384,16333,1421,3850,9768,31372
m,f,1884,580,84606,16315,1412,3300,8564,29591
m,f,1885,456,73230,11923,1025,2445,6495,21888
m,f,1886,939,107908,18980,1755,4270,11030,36035
m,f,1887,934,110769,22417,1923,5144,13230,42714
m,f,1888,546,79556,12822,1066,2816,7231,23935
m,f,1889,931,97345,17141,1456,4353,10685,33635
m,f,1890,997,84410,17332,1587,4236,10114,33269
m,f,1891,820,94259,18196,1346,4265,9855,33662
m,f,1892,742,88275,16846,1556,3823,9588,31813
m,f,1893,1233,142856,27593,2286,6243,13960,50082
m,f,1894,916,121297,23264,1751,4905,12914,42834
m,f,1895,1016,89592,18098,1559,4291,10668,34616
m,f,1896,1025,132655,23691,1760,5580,12644,43675
m,f,1897,1851,242602,45191,3724,10154,26945,86014
m,f,1898,1309,131156,25214,2318,5596,15266,48394
m,f,1899,1403,182212,36121,2697,7482,20388,66688
m,f,1900,1866,248412,43638,3323,9815,25640,82416
m,f,1901,1629,184269,36039,2742,7914,19782,66477
m,f,1902,1672,183060,33672,2849,7854,21123,65498
m,f,1903,1035,106612,20601,1747,5036,11625,39009
m,f,1904,1100,102445,22001,1550,4707,12830,41088
m,f,1905,1062,112851,22907,1647,5014,12962,42530
m,f,1906,1408,182684,37884,2599,8434,21725,70642
m,f,1907,1027,124645,23888,1780,5340,13224,44232
m,f,1908,998,120154,24678,1799,4974,11431,42882
m,f,1909,1274,167706,33906,2726,7390,16299,60321
m,f,1910,1364,168293,33723,2639,7203,17083,60648
m,f,1911,1212,148230,28301,2090,5858,14519,50768
m,f,1912,1168,149520,27662,1970,5579,14985,50196
m,f,1913,1092,172380,30292,2405,6562,16234,55493
m,f,1914,1083,142012,27673,1999,5883,14493,50048
m,f,1915,1447,211911,40224,2808,8165,21478,72675
m,f,1916,1105,140752,31049,2554,6477,15480,55560
m,f,1917,1460,194774,39455,2895,8709,19530,70589
m,f,1918,1458,175160,39720,2980,7813,18682,69195
m,f,1919,1303,203856,44449,3520,8990,21681,78640
m,f,1920,1350,151030,33267,2766,6986,17740,60759
m,f,1921,720,110694,22351,1750,4976,10937,40014
m,f,1922,1408,198854,45627,3661,9564,22393,81245
m,f,1923,341,28424,7492,678,1769,3314,13253
m,f,1924,468,56435,12076,950,2462,5926,21414
m,f,1925,512,46412,13808,1145,2910,6244,24107
m,f,1926,521,30558,11794,943,2681,5949,21367
m,f,1927,642,101871,21029,1663,4408,10198,37298
m,f,1928,721,59616,18630,1483,4142,8937,33192
m,f,1929,807,112883,29034,1977,5912,14937,51860
m,f,1930,709,33695,16318,1273,3445,7291,28327
m,f,1931,972,140449,36672,2876,6932,18188,64668
m,f,1932,611,103200,28126,2168,5341,15211,50846
m,f,1933,862,130847,33284,2643,6882,14744,57553
m,f,1934,1167,114080,33757,2525,6693,15155,58130
m,f,1935,533,60022,16094,1325,3455,6802,27676
m,f,1936,1418,185037,48700,3862,9918,22914,85394
m,f,1937,858,83925,26778,1942,5249,10822,44791
m,f,1938,1399,209542,45582,3871,9602,19389,78444
m,f,1939,583,87254,23807,1641,4472,8799,38719
m,f,1940,1383,178512,43213,3265,8857,18991,74326
m,f,1941,1316,201856,51202,3219,8805,22954,86180
m,f,1942,795,156890,30145,2028,5547,11508,49228
m,f,1943,1202,231378,52054,3817,9835,23367,89073
m,f,1944,1537,295959,63672,4394,11935,27468,107469
m,f,1945,991,185280,43307,3281,7701,16367,70656
m,f,1946,964,165685,38043,2835,7352,15123,63353
m,f,1947,849,172067,36174,2545,6428,14698,59845
m,f,1948,905,100271,40874,3053,7581,17281,68789
m,f,1949,1168,153684,40648,2797,7743,17591,68779
m,f,1950,804,116788,30132,2239,6266,14002,52639
m,f,1951,454,96765,19965,1371,3446,8518,33300
m,f,1952,382,67240,18249,1275,2798,7313,29635
m,f,1953,310,57226,15182,1086,3111,6753,26132
m,f,1954,524,71656,20952,1565,3876,8496,34889
m,f,1955,263,52177,11672,789,1906,4644,19011
m,f,1956,771,136594,30471,2232,5846,12809,51358
m,f,1957,490,95116,24608,1657,4427,9966,40658
m,f,1958,443,87500,21181,1149,3234,8562,34126
m,f,1959,461,55522,12024,954,2688,6161,21827
m,f,1960,300,56882,16449,968,2695,6714,26826
m,f,1961,423,68450,17672,1404,3087,7810,29973
m,f,1962,669,136256,29158,1883,4771,10522,46334
m,f,1963,642,108121,24635,1776,4383,9371,40165
m,f,1964,263,41509,8860,590,1436,3642,14528
m,f,1965,653,90745,22068,1396,4187,8816,36467
m,f,1966,480,104341,19359,1504,3624,7960,32447
m,f,1967,424,71432,20510,1466,3581,9781,35338
m,f,1968,285,41944,10590,752,1759,4456,17557
m,f,1969,886,124723,31686,2292,5448,12280,51706
m,f,1970,557,88261,24703,1577,4186,9473,39939
m,f,1971,960,162938,45623,3143,7417,19394,75577
m,f,1972,818,102394,28771,1985,5157,13285,49198
m,f,1973,1051,129971,31428,2431,6046,15862,55767
m,f,1974,1180,188221,50032,3435,8804,22234,84505
m,f,1975,880,114883,31613,2443,6302,13073,53431
m,f,1976,944,115027,28368,2086,5001,10794,46249
m,f,1977,1350,185229,42774,3266,8165,18210,72415
m,f,1978,1144,183369,43229,3101,8025,20609,74964
m,f,1979,1250,222596,54408,3731,9321,23745,91205
m,f,1980,2026,299338,81697,5825,14614,36445,138581
m,f,1981,1821,258916,68618,4518,12202,32381,117719
m,f,1982,2154,338889,84600,5727,14894,39969,145190
m,f,1983,1794,251000,72198,5111,12408,34852,124569
m,f,1984,2099,294037,75396,5076,14023,37086,131581
m,f,1985,2920,446158,121507,8138,22510,59060,211215
m,f,1986,2290,352983,86490,5700,15759,42498,150447
m,f,1987,3215,501580,123549,8180,22306,58487,212522
m,f,1988,3428,526814,130685,8844,23666,62219,225414
m,f,1989,3883,755237,174720,11472,29838,83872,299902
m,f,1990,3540,538421,141054,9921,26739,65346,243060
m,m,1880,1049,138294,23247,1974,5487,14541,45249
m,m,1881,1372,140274,24433,2108,5898,14208,46647
m,m,1882,908,142622,23933,2093,5712,13995,45733
m,m,1883,1333,164990,32171,2476,6807,18174,59628
m,m,1884,1656,173932,30171,2865,7085,18345,58466
m,m,1885,1374,229165,38804,3564,9266,21950,73584
m,m,1886,1479,200605,38493,3306,9084,22252,73135
m,m,1887,1811,210519,37481,3339,9246,21923,71989
m,m,1888,1667,202830,33492,2693,8348,21277,65810
m,m,1889,1801,192259,34536,2836,8180,20569,66121
m,m,1890,2189,264717,44002,3587,10123,26163,83875
m,m,1891,2661,226421,44217,3732,10609,25787,84345
m,m,1892,1856,175199,34741,2895,8085,19531,65252
m,m,1893,2768,325808,54831,4433,13607,30391,103262
m,m,1894,1923,237814,38661,2948,9067,20088,70764
m,m,1895,2201,252416,41863,3194,10213,23242,78512
m,m,1896,3918,239027,51927,4058,12357,29297,97639
m,m,1897,3132,345434,64782,4942,14872,35257,119853
m,m,1898,3375,290492,62451,4940,14668,35564,117623
m,m,1899,3604,403420,76038,5742,17642,42851,142273
m,m,1900,3998,439337,80751,5995,18165,44091,149002
m,m,1901,3676,526051,92801,6870,21504,53322,174497
m,m,1902,3719,425335,77564,5535,18085,42828,144012
m,m,1903,3002,372641,76661,5940,17786,41175,141562
m,m,1904,3386,371729,76342,6286,17019,41198,140845
m,m,1905,3509,440525,85397,6437,19898,46335,158067
m,m,1906,2922,364785,73047,5306,15747,38392,132492
m,m,1907,2655,335020,65931,4782,15145,37547,123405
m,m,1908,2396,330638,66221,4834,14942,35537,121534
m,m,1909,3119,465124,76128,5581,17464,40059,139232
m,m,1910,3439,429229,80647,5948,17109,43664,147368
m,m,1911,3134,475375,76109,5793,17276,42131,141309
m,m,1912,3247,503539,100581,7371,21817,49825,179594
m,m,1913,2551,416407,82227,5831,16705,39331,144094
m,m,1914,2361,335189,66262,4910,14637,36137,121946
m,m,1915,2422,409153,74064,5333,14978,36658,131033
m,m,1916,3733,572450,112640,7427,23469,57904,201440
m,m,1917,2824,314684,70433,5325,15099,36532,127389
m,m,1918,2457,340527,69306,5298,13988,36787,125379
m,m,1919,2643,441732,80849,5761,16090,40920,143620
m,m,1920,2736,359724,76397,5744,16000,36173,134314
m,m,1921,3289,479570,99395,7131,20184,54189,180899
m,m,1922,4109,458112,98948,7639,20642,49075,176304
m,m,1923,1087,195135,40135,2990,8495,20237,71857
m,m,1924,1192,180638,42485,3062,8715,21232,75494
m,m,1925,1642,262263,58712,4806,11014,28407,102939
m,m,1926,1452,209829,47712,3759,9966,23386,84823
m,m,1927,1502,276106,50681,3835,10185,23681,88382
m,m,1928,1741,267690,51440,3765,9699,24901,89805
m,m,1929,2698,356825,73931,5189,14183,35113,128416
m,m,1930,1709,245152,51161,3601,9727,26105,90594
m,m,1931,1894,373376,74701,4313,13696,35478,128188
m,m,1932,2282,384582,78676,5879,14279,35035,133869
m,m,1933,1672,360156,63917,4043,11352,27817,107129
m,m,1934,2601,418099,83016,5765,16527,39562,144870
m,m,1935,1476,226472,43496,2981,7703,20631,74811
m,m,1936,1978,357337,71151,4302,12279,31035,118767
m,m,1937,2168,357971,76786,5589,14621,33356,130352
m,m,1938,1823,233305,55830,4319,11256,25763,97168
m,m,1939,3063,424914,96417,6438,16902,39044,158801
m,m,1940,1929,395184,87734,5184,13882,33079,139879
m,m,1941,1589,255342,56931,3535,9602,24705,94773
m,m,1942,1446,231448,60878,3595,11325,24871,100669
m,m,1943,1317,258705,56904,3563,9403,21779,91649
m,m,1944,1144,155901,41393,3095,8142,16159,68789
m,m,1945,1461,243680,69818,4801,12002,27081,113702
m,m,1946,2086,333351,78761,5008,14037,33055,130861
m,m,1947,2308,462335,98446,6989,19016,40569,165020
m,m,1948,2495,446589,113675,7364,18939,47925,187903
m,m,1949,1883,359366,75395,4856,15010,34100,129361
m,m,1950,2906,458935,91527,5689,16741,42331,156288
m,m,1951,1352,310519,61956,3907,10332,24250,100445
m,m,1952,1163,222820,46924,2750,7225,19217,76116
m,m,1953,1330,251595,50225,3113,8579,20136,82053
m,m,1954,1303,194027,46125,2933,7472,18115,74645
m,m,1955,1377,208472,55042,3675,9057,22905,90679
m,m,1956,1377,226834,54253,3521,9193,21014,87981
m,m,1957,1314,259231,61954,3772,9974,21578,97278
m,m,1958,2028,343724,81970,5023,12986,34746,134725
m,m,1959,1636,272796,51596,3075,8730,18796,82197
m,m,1960,1211,213544,51329,2971,7993,19865,82158
m,m,1961,1758,216117,56616,3742,9308,23044,92710
m,m,1962,2246,321665,72373,4671,12376,30083,119503
m,m,1963,1232,170703,40635,2586,6369,16334,65924
m,m,1964,1889,342678,71417,4666,12312,29364,117759
m,m,1965,1894,272566,70952,4253,10786,30119,116110
m,m,1966,1522,352001,72248,3807,11679,27869,115603
m,m,1967,1826,195664,61506,4041,10626,25508,101681
m,m,1968,1387,188840,46738,2979,7242,19132,76091
m,m,1969,1748,251110,60877,3698,9890,22959,97424
m,m,1970,2731,402656,92954,5872,15748,34102,148676
m,m,1971,2320,256070,63614,4117,11587,27181,106499
m,m,1972,2572,365795,90978,5729,14608,38212,149527
m,m,1973,2905,371895,92398,5661,15298,37922,151279
m,m,1974,2868,447938,101505,6411,16248,41631,165795
m,m,1975,2851,399402,100797,6232,16713,42978,166720
m,m,1976,3627,466906,118194,7377,18891,52849,197311
m,m,1977,3003,480571,125946,7543,19589,51444,204522
m,m,1978,3863,603596,147081,9097,23164,61267,240609
m,m,1979,3401,545436,149526,8445,22837,57991,238799
m,m,1980,4305,589022,151605,9480,24725,63022,248832
m,m,1981,4362,713441,168453,10362,27171,68072,274058
m,m,1982,3742,672868,166308,9576,26318,72234,274436
m,m,1983,3857,544298,136651,8237,22623,56738,224249
m,m,1984,5299,815498,203155,12806,33016,89659,338636
m,m,1985,5384,778785,199331,11476,32638,80738,324183
m,m,1986,4757,731097,178425,10907,28948,77216,295496
m,m,1987,6224,884474,249779,15237,39901,106461,411378
m,m,1988,7058,979000,260923,15281,43033,112501,431738
m,m,1989,6831,1008307,277535,16598,44091,119773,457997
m,m,1990,7188,1159718,304427,18106,49511,128750,500794
